trip_id,trip_reference,vehicle_id,carrier_id,origin_facility_id,destination_facility_id,planned_departure,actual_departure,actual_arrival,planned_distance_km,actual_distance_km,fuel_used_litres,pallets_loaded,trip_status
16170,TR2312190016170,78,6,9,21,2023-12-19 05:30:00,2023-12-19 06:06:00,2023-12-20 05:47:16,2153.8,2239.3,814.78,47,COMPLETED
16171,TR2312190016171,212,5,39,4,2023-12-19 07:00:00,2023-12-19 07:25:00,2023-12-20 20:55:15,2796.9,2691.4,840.77,11,COMPLETED
16172,TR2312190016172,82,7,45,49,2023-12-19 12:00:00,2023-12-19 12:15:00,2023-12-20 16:05:16,1889.2,1803.6,650.75,31,COMPLETED
16173,TR2312190016173,288,3,5,7,2023-12-19 03:45:00,2023-12-19 03:57:00,2023-12-19 05:52:12,68.4,64.7,37.54,34,COMPLETED
16174,TR2312190016174,330,10,34,1,2023-12-19 20:45:00,2023-12-19 21:27:00,2023-12-20 08:43:32,969.6,1026.7,359.85,33,COMPLETED
16175,TR2312190016175,327,2,22,30,2023-12-19 15:15:00,2023-12-19 16:38:00,2023-12-21 03:10:55,2688.5,2719.2,874.7,45,COMPLETED
16176,TR2312190016176,225,1,30,2,2023-12-19 05:15:00,2023-12-19 05:40:00,2023-12-20 04:39:11,2112.7,2261.6,953.12,40,COMPLETED
16177,TR2312190016177,45,5,20,19,2023-12-19 12:30:00,2023-12-19 13:03:00,2023-12-19 19:58:01,269.5,262.4,102.44,19,COMPLETED
16178,TR2312200016178,264,7,30,13,2023-12-20 03:15:00,2023-12-20 03:19:00,2023-12-21 13:55:22,2943.2,2785.4,1301.72,3,COMPLETED
16179,TR2312200016179,203,4,9,14,2023-12-20 21:45:00,2023-12-20 22:18:00,2023-12-21 05:40:25,250.3,253.3,78.72,14,COMPLETED
16180,TR2312200016180,90,2,32,26,2023-12-20 02:45:00,2023-12-20 02:59:00,2023-12-21 09:51:14,2787.8,2866.4,1355.24,29,COMPLETED
16181,TR2312200016181,102,3,46,34,2023-12-20 22:00:00,2023-12-20 22:14:00,2023-12-22 09:19:58,2924.7,2935.7,987.99,37,COMPLETED
16182,TR2312200016182,170,9,13,28,2023-12-20 11:45:00,2023-12-20 12:36:00,2023-12-21 16:48:36,2269.7,2407.7,1013.02,35,COMPLETED
16183,TR2312200016183,194,8,30,18,2023-12-20 21:00:00,2023-12-20 21:31:00,2023-12-21 07:02:26,884.9,825.5,360.0,10,COMPLETED
16184,TR2312200016184,337,9,41,3,2023-12-20 06:15:00,2023-12-20 06:53:00,2023-12-20 12:17:54,249.1,257.3,53.31,22,COMPLETED
16185,TR2312200016185,176,1,43,38,2023-12-20 18:30:00,2023-12-20 18:35:00,2023-12-22 17:42:48,2956.8,2961.8,1193.07,38,COMPLETED
16186,TR2312200016186,23,3,32,37,2023-12-20 03:45:00,2023-12-20 04:05:00,2023-12-20 18:13:11,925.0,925.8,371.63,45,COMPLETED
16187,TR2312200016187,120,10,1,6,2023-12-20 22:45:00,2023-12-21 00:08:00,2023-12-21 03:03:52,185.2,191.1,54.76,21,COMPLETED
16188,TR2312200016188,326,10,23,46,2023-12-20 06:30:00,2023-12-20 06:49:00,2023-12-20 12:00:51,189.3,203.3,73.48,31,COMPLETED
16189,TR2312200016189,125,5,17,25,2023-12-20 07:15:00,2023-12-20 07:38:00,2023-12-21 20:13:57,2494.9,2585.2,609.13,20,COMPLETED
16190,TR2312200016190,105,6,13,28,2023-12-20 03:00:00,2023-12-20 03:39:00,2023-12-21 18:37:30,2997.3,2917.4,1125.47,56,COMPLETED
16191,TR2312200016191,89,8,45,25,2023-12-20 18:00:00,2023-12-20 18:16:00,2023-12-21 04:02:34,767.2,750.9,325.92,32,COMPLETED
16192,TR2312200016192,37,3,1,46,2023-12-20 20:30:00,2023-12-20 20:38:00,2023-12-22 10:34:08,2842.0,3071.3,1199.66,18,COMPLETED
16193,TR2312200016193,199,8,32,4,2023-12-20 04:15:00,2023-12-20 04:50:00,2023-12-20 13:27:11,783.0,806.1,223.75,21,COMPLETED
16194,TR2312200016194,218,6,6,3,2023-12-20 06:15:00,2023-12-20 06:37:00,2023-12-20 15:01:33,332.2,372.9,91.36,16,COMPLETED
16195,TR2312200016195,249,4,16,10,2023-12-20 01:00:00,2023-12-20 01:03:00,2023-12-20 03:06:07,77.6,77.7,26.15,34,COMPLETED
16196,TR2312200016196,46,3,50,32,2023-12-20 22:00:00,2023-12-20 23:51:00,2023-12-21 02:31:32,155.4,153.1,60.0,12,COMPLETED
16197,TR2312200016197,240,4,27,46,2023-12-20 21:30:00,2023-12-20 21:58:00,2023-12-21 10:02:10,788.4,853.8,317.29,20,COMPLETED
16198,TR2312200016198,76,1,48,2,2023-12-20 06:45:00,2023-12-20 08:01:00,2023-12-21 10:45:08,1759.0,1693.5,606.17,16,COMPLETED
16199,TR2312200016199,303,3,9,16,2023-12-20 19:15:00,2023-12-20 19:25:00,2023-12-20 23:21:00,180.3,187.4,76.34,7,COMPLETED
16200,TR2312200016200,226,6,39,46,2023-12-20 05:30:00,2023-12-20 06:36:00,2023-12-21 19:00:36,2299.0,2442.0,978.64,6,COMPLETED
16201,TR2312200016201,276,8,11,50,2023-12-20 04:15:00,2023-12-20 04:40:00,2023-12-21 07:37:19,2096.1,2155.3,666.06,43,COMPLETED
16202,TR2312200016202,297,9,37,20,2023-12-20 00:00:00,2023-12-20 00:09:00,2023-12-21 18:33:28,2963.3,2827.9,1594.33,30,CANCELLED
16203,TR2312200016203,186,3,17,47,2023-12-20 01:45:00,2023-12-20 02:07:00,2023-12-20 09:40:32,333.9,329.3,92.85,20,COMPLETED
16204,TR2312200016204,239,2,36,47,2023-12-20 07:45:00,2023-12-20 08:32:00,2023-12-20 17:22:43,722.5,769.0,258.65,27,COMPLETED
16205,TR2312200016205,78,6,6,48,2023-12-20 22:00:00,2023-12-20 23:06:00,2023-12-21 12:24:06,966.9,910.0,298.01,47,COMPLETED
16206,TR2312200016206,180,9,44,30,2023-12-20 21:30:00,2023-12-20 22:44:00,2023-12-22 12:26:42,2858.3,3144.2,1050.19,37,COMPLETED
16207,TR2312200016207,323,1,31,27,2023-12-20 01:45:00,2023-12-20 02:00:00,2023-12-20 08:48:35,710.3,740.8,335.21,48,COMPLETED
16208,TR2312200016208,330,10,10,39,2023-12-20 13:30:00,2023-12-20 13:55:00,2023-12-21 17:34:48,2174.5,2359.6,714.27,53,COMPLETED
16209,TR2312200016209,229,5,41,4,2023-12-20 16:30:00,2023-12-20 17:12:00,2023-12-20 21:41:47,189.1,191.5,83.98,15,COMPLETED
16210,TR2312200016210,15,6,16,6,2023-12-20 17:00:00,2023-12-20 17:24:00,2023-12-22 13:09:08,3088.1,3005.2,1252.31,54,COMPLETED
16211,TR2312200016211,37,3,4,27,2023-12-20 09:30:00,2023-12-20 10:07:00,2023-12-21 17:57:54,2136.9,2202.1,987.0,7,COMPLETED
16212,TR2312200016212,196,8,4,12,2023-12-20 01:00:00,2023-12-20 01:23:00,2023-12-21 08:35:05,2439.9,2641.3,885.12,26,COMPLETED
16213,TR2312200016213,307,6,6,17,2023-12-20 03:15:00,2023-12-20 03:37:00,2023-12-21 10:08:12,2141.1,2088.0,681.79,3,COMPLETED
16214,TR2312200016214,334,1,22,45,2023-12-20 22:45:00,2023-12-20 23:23:00,2023-12-22 03:07:55,2060.6,2192.0,844.26,15,COMPLETED
16215,TR2312200016215,322,10,27,20,2023-12-20 16:30:00,2023-12-20 17:03:00,2023-12-21 04:01:03,954.0,985.8,349.25,39,COMPLETED
16216,TR2312200016216,82,7,13,43,2023-12-20 23:30:00,2023-12-20 23:50:00,2023-12-21 07:06:52,289.5,296.6,127.42,10,COMPLETED
16217,TR2312200016217,184,5,8,6,2023-12-20 15:00:00,2023-12-20 15:32:00,2023-12-20 20:34:23,275.6,306.7,116.49,13,COMPLETED
16218,TR2312200016218,195,7,4,14,2023-12-20 21:00:00,2023-12-20 21:42:00,2023-12-21 22:47:51,1867.8,1846.3,725.06,30,COMPLETED
16219,TR2312200016219,259,4,49,16,2023-12-20 15:00:00,2023-12-20 15:09:00,2023-12-22 01:40:29,2444.0,2644.6,994.39,17,COMPLETED
16220,TR2312200016220,181,6,27,15,2023-12-20 21:45:00,2023-12-20 22:37:00,2023-12-22 12:56:54,3059.7,3281.8,986.52,52,COMPLETED
16221,TR2312200016221,215,1,50,11,2023-12-20 05:45:00,2023-12-20 06:02:00,2023-12-21 08:34:29,2054.0,2066.2,604.0,58,COMPLETED
16222,TR2312200016222,22,9,38,34,2023-12-20 10:15:00,2023-12-20 10:55:00,2023-12-22 02:40:58,2796.7,2945.4,887.06,23,COMPLETED
16223,TR2312200016223,226,6,34,30,2023-12-20 09:00:00,2023-12-20 09:36:00,2023-12-21 21:07:37,2954.1,3329.7,971.67,8,COMPLETED
16224,TR2312200016224,76,1,29,19,2023-12-20 16:15:00,2023-12-20 18:47:00,2023-12-21 03:01:35,847.9,886.3,322.19,3,COMPLETED
16225,TR2312200016225,312,8,22,20,2023-12-20 20:15:00,2023-12-20 20:34:00,2023-12-20 21:13:36,34.0,36.7,11.29,57,COMPLETED
16226,TR2312200016226,141,10,10,14,2023-12-20 15:00:00,2023-12-20 15:29:00,2023-12-20 22:16:11,282.8,291.7,122.0,13,COMPLETED
16227,TR2312200016227,167,3,30,47,2023-12-20 21:15:00,2023-12-20 22:42:00,2023-12-21 22:02:13,1900.8,1963.1,616.75,38,COMPLETED
16228,TR2312200016228,104,5,50,19,2023-12-20 14:30:00,2023-12-20 15:13:00,2023-12-20 23:33:01,657.4,670.4,201.39,17,COMPLETED
16229,TR2312200016229,317,2,17,40,2023-12-20 18:00:00,2023-12-20 18:08:00,2023-12-22 06:23:00,2275.0,2407.6,749.82,21,COMPLETED
16230,TR2312200016230,216,5,32,30,2023-12-20 13:00:00,2023-12-20 13:49:00,2023-12-20 18:31:41,235.0,247.9,81.79,47,COMPLETED
16231,TR2312200016231,205,7,7,36,2023-12-20 03:15:00,2023-12-20 03:25:00,2023-12-20 12:58:30,876.8,901.5,357.13,13,COMPLETED
16232,TR2312200016232,263,10,14,33,2023-12-20 10:45:00,2023-12-20 11:03:00,2023-12-21 13:20:12,2388.5,2463.5,623.86,39,COMPLETED
16233,TR2312200016233,72,7,2,10,2023-12-20 14:45:00,2023-12-20 15:14:00,2023-12-21 06:40:19,1177.9,1256.8,484.36,58,COMPLETED
16234,TR2312200016234,54,9,8,2,2023-12-20 16:00:00,2023-12-20 16:31:00,2023-12-20 17:39:51,93.2,94.2,29.23,15,COMPLETED
16235,TR2312200016235,183,8,19,8,2023-12-20 09:45:00,2023-12-20 10:32:00,2023-12-21 22:20:26,3080.5,2955.9,1420.82,26,COMPLETED
16236,TR2312200016236,44,3,17,14,2023-12-20 23:30:00,2023-12-20 23:45:00,2023-12-21 15:52:46,1111.6,1154.7,385.43,52,COMPLETED
16237,TR2312200016237,162,1,16,6,2023-12-20 02:45:00,2023-12-20 02:53:00,2023-12-20 22:54:31,1272.2,1263.4,359.03,13,COMPLETED
16238,TR2312200016238,170,9,23,36,2023-12-20 23:15:00,2023-12-20 23:38:00,2023-12-22 04:54:01,2096.0,2129.1,673.31,38,COMPLETED
16239,TR2312200016239,39,7,12,40,2023-12-20 22:45:00,2023-12-20 23:33:00,2023-12-22 16:42:03,2411.7,2575.2,723.42,5,COMPLETED
16240,TR2312200016240,205,7,30,40,2023-12-20 06:30:00,2023-12-20 06:54:00,2023-12-21 15:58:12,2188.9,2373.7,805.67,22,COMPLETED
16241,TR2312200016241,301,9,42,46,2023-12-20 03:30:00,2023-12-20 04:06:00,2023-12-21 00:21:17,1716.2,1476.6,599.64,33,COMPLETED
16242,TR2312210016242,135,1,9,17,2023-12-21 10:00:00,2023-12-21 10:15:00,2023-12-22 19:20:17,2690.2,2752.5,976.77,45,COMPLETED
16243,TR2312210016243,186,3,32,6,2023-12-21 11:00:00,2023-12-21 11:15:00,2023-12-21 20:19:54,683.8,700.5,222.6,13,COMPLETED
16244,TR2312210016244,43,1,21,44,2023-12-21 11:00:00,2023-12-21 11:11:00,2023-12-22 03:29:10,973.8,1008.1,483.1,25,COMPLETED
16245,TR2312210016245,26,5,13,31,2023-12-21 22:00:00,2023-12-21 22:19:00,2023-12-22 23:12:16,2358.6,2527.2,902.14,31,COMPLETED
16246,TR2312210016246,197,6,6,29,2023-12-21 14:00:00,2023-12-21 15:03:00,2023-12-22 03:10:21,924.6,991.5,358.79,28,COMPLETED
16247,TR2312210016247,27,10,25,45,2023-12-21 04:30:00,2023-12-21 04:44:00,2023-12-22 12:00:16,1995.5,2179.8,712.46,57,COMPLETED
16248,TR2312210016248,311,10,48,44,2023-12-21 14:00:00,2023-12-21 14:30:00,2023-12-22 18:58:24,2433.5,2486.9,1149.63,37,COMPLETED
16249,TR2312210016249,275,5,23,50,2023-12-21 17:00:00,2023-12-21 18:07:00,2023-12-23 02:20:00,2901.2,3034.2,1052.48,31,COMPLETED
16250,TR2312210016250,95,10,37,32,2023-12-21 23:45:00,2023-12-22 00:09:00,2023-12-23 10:21:31,2165.8,2037.3,1042.41,7,COMPLETED
16251,TR2312210016251,190,2,21,32,2023-12-21 17:15:00,2023-12-21 17:45:00,2023-12-23 02:04:28,2036.2,2019.5,906.68,15,COMPLETED
16252,TR2312210016252,227,10,24,30,2023-12-21 06:30:00,2023-12-21 06:36:00,2023-12-22 04:16:58,1658.0,1700.0,701.52,50,COMPLETED
16253,TR2312210016253,19,4,15,47,2023-12-21 02:30:00,2023-12-21 03:35:00,2023-12-22 14:33:03,2312.7,2283.9,1054.29,42,COMPLETED
16254,TR2312210016254,129,4,5,4,2023-12-21 05:45:00,2023-12-21 05:46:00,2023-12-21 10:04:18,236.8,246.8,84.15,53,COMPLETED
16255,TR2312210016255,254,3,23,18,2023-12-21 01:30:00,2023-12-21 01:37:00,2023-12-21 03:53:06,86.5,87.3,28.81,31,COMPLETED
16256,TR2312210016256,3,4,26,10,2023-12-21 09:15:00,2023-12-21 09:26:00,2023-12-21 17:41:26,643.1,642.4,267.01,56,COMPLETED
16257,TR2312210016257,313,4,17,14,2023-12-21 14:45:00,2023-12-21 15:07:00,2023-12-23 04:10:41,2871.5,2958.2,1275.84,16,COMPLETED
16258,TR2312210016258,186,3,47,22,2023-12-21 08:30:00,2023-12-21 09:03:00,2023-12-21 09:59:25,61.8,61.7,23.19,4,COMPLETED
16259,TR2312210016259,9,3,26,24,2023-12-21 04:00:00,2023-12-21 04:31:00,2023-12-21 06:33:24,74.8,81.6,28.71,16,COMPLETED
16260,TR2312210016260,337,9,15,30,2023-12-21 05:45:00,2023-12-21 06:19:00,2023-12-22 07:18:57,2413.4,2467.9,924.72,30,COMPLETED
16261,TR2312210016261,243,9,25,22,2023-12-21 00:15:00,2023-12-21 00:38:00,2023-12-21 09:15:25,708.0,714.5,232.04,8,COMPLETED
16262,TR2312210016262,138,2,49,42,2023-12-21 11:15:00,2023-12-21 11:23:00,2023-12-23 06:32:28,2235.3,2215.9,986.84,45,COMPLETED
16263,TR2312210016263,30,1,26,41,2023-12-21 06:30:00,2023-12-21 06:40:00,2023-12-22 06:58:56,2260.1,2292.8,859.4,36,COMPLETED
16264,TR2312210016264,17,3,8,40,2023-12-21 09:15:00,2023-12-21 09:32:00,2023-12-22 14:42:21,2438.5,2486.2,1088.69,45,COMPLETED
16265,TR2312210016265,178,10,10,40,2023-12-21 22:00:00,2023-12-21 22:39:00,2023-12-22 15:46:31,1093.1,1086.0,418.99,8,COMPLETED
16266,TR2312210016266,82,7,34,13,2023-12-21 15:00:00,2023-12-21 15:34:00,2023-12-22 04:28:55,1006.5,923.0,438.95,49,COMPLETED
16267,TR2312210016267,96,1,39,29,2023-12-21 17:45:00,2023-12-21 18:30:00,2023-12-22 15:27:56,1798.6,2078.0,576.52,54,COMPLETED
16268,TR2312210016268,229,5,49,50,2023-12-21 15:45:00,2023-12-21 15:52:00,2023-12-21 21:20:49,280.2,300.0,119.99,10,COMPLETED
16269,TR2312210016269,249,4,29,44,2023-12-21 21:15:00,2023-12-21 21:34:00,2023-12-23 04:52:15,2277.2,2270.9,618.79,58,COMPLETED
16270,TR2312210016270,119,3,36,41,2023-12-21 19:15:00,2023-12-21 19:50:00,2023-12-22 04:43:46,705.8,761.8,331.93,12,COMPLETED
16271,TR2312210016271,314,3,50,7,2023-12-21 02:30:00,2023-12-21 03:03:00,2023-12-21 18:58:33,1713.5,1756.4,669.06,23,COMPLETED
16272,TR2312210016272,38,2,36,14,2023-12-21 17:00:00,2023-12-21 17:18:00,2023-12-22 18:08:14,1548.9,1580.0,673.03,25,COMPLETED
16273,TR2312210016273,173,7,50,18,2023-12-21 12:45:00,2023-12-21 12:50:00,2023-12-23 02:16:17,2555.1,2609.9,947.52,20,COMPLETED
16274,TR2312210016274,32,7,10,14,2023-12-21 22:00:00,2023-12-21 23:18:00,2023-12-22 05:15:18,258.7,269.6,90.03,38,COMPLETED
16275,TR2312210016275,95,10,35,31,2023-12-21 15:45:00,2023-12-21 15:55:00,2023-12-22 03:22:21,869.5,898.6,335.51,14,COMPLETED
16276,TR2312210016276,105,6,18,34,2023-12-21 04:15:00,2023-12-21 05:01:00,2023-12-22 10:19:56,2278.0,2228.5,797.22,31,COMPLETED
16277,TR2312210016277,42,1,26,34,2023-12-21 16:45:00,2023-12-21 17:02:00,2023-12-23 11:33:02,2640.9,2764.0,1221.62,26,COMPLETED
16278,TR2312210016278,240,4,19,26,2023-12-21 01:15:00,2023-12-21 01:39:00,2023-12-21 16:04:50,1065.3,1107.7,396.54,54,COMPLETED
16279,TR2312210016279,77,1,12,44,2023-12-21 07:45:00,2023-12-21 08:27:00,2023-12-21 13:53:49,269.0,291.4,74.51,51,COMPLETED
16280,TR2312210016280,150,1,40,45,2023-12-21 22:15:00,2023-12-21 22:44:00,2023-12-22 18:31:21,1266.6,1285.0,568.18,45,COMPLETED
16281,TR2312210016281,241,6,27,34,2023-12-21 05:45:00,2023-12-21 06:05:00,2023-12-22 20:27:34,2822.5,3072.5,1214.06,53,COMPLETED
16282,TR2312210016282,81,2,26,40,2023-12-21 10:30:00,2023-12-21 10:47:00,2023-12-23 05:56:43,2820.8,2685.0,1027.85,25,COMPLETED
16283,TR2312210016283,226,6,20,40,2023-12-21 13:45:00,2023-12-21 13:50:00,2023-12-22 00:42:19,726.5,759.4,253.09,32,COMPLETED
16284,TR2312210016284,147,8,49,8,2023-12-21 10:30:00,2023-12-21 10:52:00,2023-12-22 20:15:58,2739.1,2456.3,1115.06,25,COMPLETED
16285,TR2312210016285,78,6,20,3,2023-12-21 05:00:00,2023-12-21 05:24:00,2023-12-22 14:15:23,2390.5,2664.4,745.98,10,COMPLETED
16286,TR2312210016286,306,1,19,27,2023-12-21 15:45:00,2023-12-21 16:08:00,2023-12-23 07:09:14,3009.7,3211.3,888.02,3,COMPLETED
16287,TR2312210016287,228,4,28,36,2023-12-21 12:30:00,2023-12-21 12:53:00,2023-12-22 09:19:04,1787.2,1901.3,877.82,40,COMPLETED
16288,TR2312210016288,140,1,15,39,2023-12-21 06:15:00,2023-12-21 07:12:00,2023-12-22 07:59:36,1874.4,1772.4,708.68,4,COMPLETED
16289,TR2312210016289,303,3,24,38,2023-12-21 11:00:00,2023-12-21 11:56:00,2023-12-22 09:19:50,1550.2,1700.2,619.93,41,COMPLETED
16290,TR2312210016290,171,3,10,26,2023-12-21 19:45:00,2023-12-21 19:57:00,2023-12-22 07:06:10,787.1,822.5,390.31,47,COMPLETED
16291,TR2312210016291,228,4,33,30,2023-12-21 12:45:00,2023-12-21 13:27:00,2023-12-22 07:23:23,1250.9,1337.0,595.75,55,COMPLETED
16292,TR2312210016292,169,8,6,32,2023-12-21 22:00:00,2023-12-21 22:29:00,2023-12-22 09:57:18,964.9,959.7,360.82,7,COMPLETED
16293,TR2312210016293,282,2,20,6,2023-12-21 19:15:00,2023-12-21 20:04:00,2023-12-22 06:48:59,736.6,735.5,326.98,15,COMPLETED
16294,TR2312210016294,264,7,38,15,2023-12-21 19:30:00,2023-12-21 19:35:00,2023-12-22 05:50:57,608.8,636.1,230.98,25,COMPLETED
16295,TR2312210016295,209,8,5,6,2023-12-21 23:30:00,2023-12-22 00:21:00,2023-12-22 06:06:00,261.0,266.8,96.99,52,COMPLETED
16296,TR2312210016296,143,2,49,4,2023-12-21 17:00:00,2023-12-21 17:23:00,2023-12-22 19:18:29,2327.8,2390.7,1056.98,11,COMPLETED
16297,TR2312210016297,173,7,50,6,2023-12-21 19:15:00,2023-12-21 19:55:00,2023-12-23 07:38:52,3039.0,3292.8,1131.91,32,COMPLETED
16298,TR2312210016298,214,2,28,40,2023-12-21 10:45:00,2023-12-21 13:12:00,2023-12-23 03:14:24,2630.4,2385.2,1188.23,29,COMPLETED
16299,TR2312220016299,209,8,3,47,2023-12-22 18:45:00,2023-12-22 19:18:00,2023-12-23 07:40:17,1116.2,1203.2,448.42,45,COMPLETED
16300,TR2312220016300,146,4,50,1,2023-12-22 06:15:00,2023-12-22 06:40:00,2023-12-23 17:06:54,2833.2,2698.6,1055.13,30,COMPLETED
16301,TR2312220016301,17,3,20,47,2023-12-22 14:30:00,2023-12-22 15:03:00,2023-12-22 18:53:20,150.4,163.7,52.13,36,COMPLETED
16302,TR2312220016302,18,2,40,44,2023-12-22 06:15:00,2023-12-22 06:45:00,2023-12-22 17:31:00,895.0,938.1,279.87,3,COMPLETED
16303,TR2312220016303,37,3,49,50,2023-12-22 22:00:00,2023-12-22 22:35:00,2023-12-23 00:08:41,76.3,69.8,29.24,28,COMPLETED
16304,TR2312220016304,197,6,11,26,2023-12-22 12:00:00,2023-12-22 12:58:00,2023-12-23 12:16:36,2524.8,2568.7,1114.84,59,COMPLETED
16305,TR2312220016305,312,8,40,2,2023-12-22 18:30:00,2023-12-22 19:52:00,2023-12-23 08:00:56,1088.8,1082.3,491.44,27,COMPLETED
16306,TR2312220016306,333,6,7,12,2023-12-22 15:30:00,2023-12-22 16:09:00,2023-12-23 09:18:51,1427.9,1448.8,686.54,6,COMPLETED
16307,TR2312220016307,149,7,15,45,2023-12-22 09:00:00,2023-12-22 09:32:00,2023-12-22 10:15:19,50.9,53.6,20.65,30,COMPLETED
16308,TR2312220016308,240,4,27,37,2023-12-22 09:45:00,2023-12-22 10:54:00,2023-12-23 07:29:52,1932.5,1934.6,631.94,38,COMPLETED
16309,TR2312220016309,24,1,9,25,2023-12-22 07:30:00,2023-12-22 08:02:00,2023-12-23 12:09:04,2577.8,2517.1,1106.27,24,COMPLETED
16310,TR2312220016310,332,2,39,31,2023-12-22 00:15:00,2023-12-22 00:34:00,2023-12-22 12:32:06,1104.5,1052.3,307.76,45,COMPLETED
16311,TR2312220016311,64,7,27,13,2023-12-22 03:15:00,2023-12-22 04:55:00,2023-12-22 20:44:47,1154.3,1112.9,408.93,16,COMPLETED
16312,TR2312220016312,205,7,40,44,2023-12-22 03:15:00,2023-12-22 03:36:00,2023-12-23 02:29:34,1729.0,1858.5,826.18,38,COMPLETED
16313,TR2312220016313,156,6,15,6,2023-12-22 11:45:00,2023-12-22 12:12:00,2023-12-23 02:07:35,1033.2,1053.3,425.58,18,COMPLETED
16314,TR2312220016314,301,9,49,50,2023-12-22 03:45:00,2023-12-22 04:06:00,2023-12-22 05:21:04,55.2,54.3,16.95,36,COMPLETED
16315,TR2312220016315,45,5,35,11,2023-12-22 20:30:00,2023-12-22 21:08:00,2023-12-23 21:14:11,1598.9,1660.2,608.98,34,COMPLETED
16316,TR2312220016316,222,1,8,36,2023-12-22 06:45:00,2023-12-22 07:10:00,2023-12-23 03:44:54,1304.7,1347.7,439.64,43,COMPLETED
16317,TR2312220016317,315,3,2,42,2023-12-22 09:00:00,2023-12-22 09:35:00,2023-12-22 13:59:06,223.3,240.4,91.86,6,COMPLETED
16318,TR2312220016318,67,8,41,33,2023-12-22 11:30:00,2023-12-22 12:25:00,2023-12-23 19:13:33,2322.5,2373.7,1009.86,4,COMPLETED
16319,TR2312220016319,265,2,12,8,2023-12-22 14:30:00,2023-12-22 15:00:00,2023-12-23 21:41:21,2477.5,2280.1,1173.08,46,COMPLETED
16320,TR2312220016320,41,7,32,24,2023-12-22 21:45:00,2023-12-22 23:03:00,2023-12-23 22:08:57,1919.7,1945.4,805.13,27,COMPLETED
16321,TR2312220016321,53,3,14,11,2023-12-22 22:15:00,2023-12-23 00:41:00,2023-12-23 03:15:35,231.0,256.9,64.44,17,COMPLETED
16322,TR2312220016322,292,2,20,48,2023-12-22 00:45:00,2023-12-22 01:37:00,2023-12-24 03:34:29,2807.6,2937.6,1235.38,14,COMPLETED
16323,TR2312220016323,244,5,47,46,2023-12-22 06:30:00,2023-12-22 07:10:00,2023-12-22 09:31:37,121.7,126.8,45.27,7,COMPLETED
16324,TR2312220016324,72,7,26,3,2023-12-22 13:45:00,2023-12-22 14:13:00,2023-12-24 02:01:36,2475.0,2515.6,960.97,55,COMPLETED
16325,TR2312220016325,312,8,31,22,2023-12-22 04:30:00,2023-12-22 05:26:00,2023-12-23 07:52:27,2567.0,2753.4,620.05,8,COMPLETED
16326,TR2312220016326,32,7,13,38,2023-12-22 02:00:00,2023-12-22 02:02:00,2023-12-23 17:07:12,2612.0,2656.1,998.84,47,COMPLETED
16327,TR2312220016327,302,9,3,22,2023-12-22 02:15:00,2023-12-22 02:25:00,2023-12-22 23:53:24,1747.7,1838.3,662.27,33,COMPLETED
16328,TR2312220016328,168,4,12,11,2023-12-22 01:15:00,2023-12-22 01:53:00,2023-12-22 06:06:55,180.5,204.4,97.9,47,COMPLETED
16329,TR2312220016329,242,6,3,48,2023-12-22 15:00:00,2023-12-22 15:46:00,2023-12-23 10:55:21,1850.6,2009.9,714.35,15,COMPLETED
16330,TR2312220016330,276,8,47,36,2023-12-22 18:00:00,2023-12-22 18:57:00,2023-12-24 04:46:48,2979.3,2923.5,1145.25,49,COMPLETED
16331,TR2312220016331,144,9,27,49,2023-12-22 16:30:00,2023-12-22 16:44:00,2023-12-23 05:01:41,794.0,781.4,283.01,3,COMPLETED
16332,TR2312220016332,240,4,6,16,2023-12-22 22:15:00,2023-12-22 22:23:00,2023-12-23 11:35:18,1151.7,1254.0,487.41,51,COMPLETED
16333,TR2312220016333,156,6,32,21,2023-12-22 01:45:00,2023-12-22 02:33:00,2023-12-22 21:36:27,2065.2,2221.4,964.52,11,COMPLETED
16334,TR2312220016334,307,6,30,49,2023-12-22 00:15:00,2023-12-22 00:54:00,2023-12-22 06:52:45,278.9,278.2,87.09,10,COMPLETED
16335,TR2312220016335,117,5,21,26,2023-12-22 04:30:00,2023-12-22 04:30:00,2023-12-23 20:18:19,2703.5,2914.0,961.4,40,COMPLETED
16336,TR2312220016336,125,5,14,4,2023-12-22 17:00:00,2023-12-22 17:11:00,2023-12-23 22:16:45,2009.8,2040.6,785.08,10,COMPLETED
16337,TR2312220016337,229,5,32,18,2023-12-22 13:30:00,2023-12-22 14:06:00,2023-12-24 15:45:28,3044.0,3185.2,1192.58,44,COMPLETED
16338,TR2312220016338,242,6,36,3,2023-12-22 21:45:00,2023-12-22 21:52:00,2023-12-23 19:38:01,1326.5,1454.9,406.8,6,COMPLETED
16339,TR2312220016339,149,7,24,5,2023-12-22 09:15:00,2023-12-22 09:22:00,2023-12-23 13:14:36,1470.6,1552.9,400.89,29,COMPLETED
16340,TR2312220016340,89,8,37,41,2023-12-22 16:45:00,2023-12-22 17:50:00,2023-12-23 16:49:25,1693.2,1550.8,670.2,30,COMPLETED
16341,TR2312220016341,196,8,2,5,2023-12-22 11:30:00,2023-12-22 13:33:00,2023-12-22 15:23:38,174.0,185.0,65.73,5,COMPLETED
