consignment_item_id,consignment_id,product_id,quantity,item_weight_kg,item_cubic_m,dangerous_goods_class
109856,31729,338,1,21.69,0.0679,
109857,31730,635,6,54.6,0.2016,
109858,31730,306,2,29.04,0.0956,
109859,31730,701,1,28.93,0.0933,
109860,31730,695,2,16.6,0.072,Class 3 Flammable
109861,31730,664,2,26.18,0.1432,
109862,31730,673,24,279.36,1.188,
109863,31731,190,1,10.34,0.0538,Class 8 Corrosive
109864,31731,755,6,13.68,0.0588,
109865,31732,293,1,27.02,0.0867,
109866,31732,168,4,100.36,0.3472,
109867,31732,93,2,85.9,0.3106,
109868,31732,741,24,366.0,1.6104,
109869,31733,332,1,20.89,0.0937,
109870,31733,31,6,104.34,0.333,
109871,31733,444,6,16.62,0.0564,
109872,31733,486,12,208.92,0.7116,
109873,31734,294,1,4.18,0.0135,
109874,31735,353,1,23.22,0.0746,
109875,31736,189,1,12.6,0.0573,
109876,31736,490,6,12.12,0.0648,
109877,31736,106,1,17.19,0.0564,Class 8 Corrosive
109878,31736,146,1,2.7,0.0132,Class 8 Corrosive
109879,31736,491,4,31.4,0.1424,
109880,31736,391,6,91.74,0.4758,
109881,31736,120,4,119.12,0.4536,
109882,31736,238,24,758.88,2.5584,
109883,31736,99,4,98.0,0.3772,
109884,31736,296,1,19.47,0.0693,
109885,31737,450,4,25.44,0.1348,
109886,31737,504,24,315.12,1.2768,
109887,31738,465,2,49.68,0.1634,
109888,31738,608,2,66.5,0.2504,
109889,31739,47,4,60.72,0.2408,
109890,31739,691,1,8.43,0.03,Class 8 Corrosive
109891,31740,62,2,23.02,0.1146,
109892,31740,212,6,85.08,0.3948,Class 9 Misc
109893,31740,385,2,46.96,0.2572,
109894,31740,208,6,129.18,0.4752,
109895,31741,587,2,40.84,0.1472,
109896,31742,476,2,28.84,0.1062,
109897,31742,505,2,24.08,0.0796,Class 9 Misc
109898,31742,561,4,61.84,0.3212,
109899,31742,271,2,40.78,0.1778,
109900,31743,342,4,55.96,0.1832,
109901,31744,177,2,35.94,0.1658,
109902,31745,453,24,447.36,1.6152,
109903,31745,314,4,26.76,0.0856,
109904,31745,41,6,3.78,0.012,
109905,31745,704,2,5.62,0.0224,Class 9 Misc
109906,31745,116,4,30.08,0.1516,
109907,31745,90,2,17.56,0.0956,
109908,31746,63,4,21.68,0.0848,
109909,31746,664,24,314.16,1.7184,
109910,31747,434,2,28.72,0.099,Class 3 Flammable
109911,31747,118,6,67.2,0.222,
109912,31747,217,1,11.81,0.0384,
109913,31747,516,1,4.4,0.0158,
109914,31747,427,2,20.5,0.0834,
109915,31747,259,1,5.87,0.032,
109916,31747,226,2,17.14,0.0732,
109917,31747,646,12,402.0,2.154,
109918,31747,55,2,13.38,0.0692,
109919,31747,256,2,21.44,0.0708,
109920,31747,586,2,23.86,0.1172,
109921,31747,654,6,115.08,0.5448,
109922,31747,116,1,7.52,0.0379,
109923,31747,197,4,144.76,0.51,
109924,31747,701,6,173.58,0.5598,
109925,31747,723,2,15.64,0.067,
109926,31747,683,24,293.04,1.308,
109927,31747,99,1,24.5,0.0943,
109928,31747,347,2,55.32,0.1952,
109929,31747,649,2,6.4,0.0344,Class 8 Corrosive
109930,31748,289,12,150.0,0.7464,
109931,31748,301,12,25.8,0.1128,
109932,31748,548,6,51.12,0.2166,
109933,31749,322,1,9.5,0.0397,
109934,31749,468,1,12.69,0.0434,
109935,31749,672,1,17.73,0.0733,
109936,31750,41,12,7.56,0.024,
109937,31750,213,1,11.84,0.0375,
109938,31750,306,1,14.52,0.0478,
109939,31750,759,24,124.08,0.4584,
109940,31751,318,2,27.86,0.1368,Class 9 Misc
109941,31751,585,24,343.2,1.0944,
109942,31751,214,2,42.2,0.175,
109943,31752,620,6,76.74,0.2472,
109944,31752,44,2,14.54,0.0548,
109945,31752,697,1,7.34,0.0237,
109946,31753,482,6,28.38,0.1296,
109947,31754,131,2,25.94,0.0948,
109948,31754,108,6,96.66,0.4008,
109949,31755,755,1,2.28,0.0098,
109950,31755,168,4,100.36,0.3472,
109951,31755,171,1,6.61,0.0208,
109952,31755,399,4,39.36,0.1864,
109953,31755,772,6,168.9,0.5568,
109954,31755,301,1,2.15,0.0094,
109955,31756,142,2,23.5,0.0982,Class 9 Misc
109956,31756,66,2,38.36,0.1518,
109957,31756,145,12,157.2,0.8004,
109958,31756,87,2,51.48,0.1718,
109959,31756,335,1,2.86,0.0101,
109960,31756,511,2,5.88,0.0192,
109961,31756,519,2,50.68,0.2162,
109962,31756,274,1,10.86,0.0485,
109963,31756,89,2,19.08,0.0824,
109964,31756,94,1,13.81,0.0546,
109965,31757,559,4,46.6,0.2072,Class 8 Corrosive
109966,31757,481,4,31.6,0.1324,Class 9 Misc
109967,31758,734,6,113.34,0.4992,Class 3 Flammable
109968,31758,108,1,16.11,0.0668,
109969,31758,84,2,39.18,0.1832,
109970,31759,510,12,192.12,0.6888,
109971,31759,215,1,23.15,0.0864,
109972,31760,422,4,30.76,0.0964,
109973,31760,243,2,5.68,0.0244,
109974,31760,381,2,24.94,0.1364,
109975,31760,33,12,318.48,1.29,
109976,31761,130,12,53.52,0.1932,
109977,31761,289,1,12.5,0.0622,
109978,31762,591,4,72.8,0.2396,Class 8 Corrosive
109979,31762,357,1,4.33,0.0183,
109980,31762,251,1,6.62,0.0245,
109981,31763,753,1,13.2,0.0566,
109982,31764,566,4,18.84,0.078,
109983,31764,242,1,13.3,0.0621,
109984,31765,46,12,99.0,0.4728,Class 9 Misc
109985,31765,230,4,41.96,0.1448,
109986,31766,205,2,7.7,0.0314,
109987,31766,589,1,25.18,0.0914,
109988,31767,79,4,45.12,0.2312,
109989,31768,163,6,140.76,0.6966,
109990,31768,377,2,44.56,0.1422,
109991,31769,616,2,38.32,0.184,
109992,31769,514,4,42.56,0.152,
109993,31769,136,1,10.62,0.0443,
109994,31770,422,4,30.76,0.0964,
109995,31770,534,4,10.16,0.0328,
109996,31771,734,1,18.89,0.0832,Class 3 Flammable
109997,31772,734,1,18.89,0.0832,Class 3 Flammable
109998,31772,701,2,57.86,0.1866,
109999,31772,121,2,17.2,0.061,
110000,31772,17,6,31.44,0.105,Class 8 Corrosive
110001,31772,354,6,198.24,0.6774,
110002,31772,63,1,5.42,0.0212,
110003,31773,72,1,7.1,0.0291,
110004,31773,686,1,15.19,0.0513,Class 9 Misc
110005,31774,224,1,13.23,0.0481,
110006,31775,140,2,17.3,0.0834,Class 3 Flammable
110007,31776,573,6,59.58,0.1878,
110008,31776,773,1,14.98,0.0532,
110009,31777,623,12,52.68,0.168,
110010,31777,194,4,114.52,0.4088,
110011,31777,688,6,91.02,0.441,
110012,31777,245,1,12.55,0.0525,
110013,31777,557,6,61.2,0.2478,
110014,31777,638,12,151.92,0.6192,
110015,31778,412,2,19.8,0.0822,Class 3 Flammable
110016,31779,138,4,23.4,0.0816,
110017,31779,591,2,36.4,0.1198,Class 8 Corrosive
110018,31779,707,1,1.01,0.0051,
110019,31780,349,2,9.02,0.0338,
110020,31781,189,12,151.2,0.6876,
110021,31781,490,2,4.04,0.0216,
110022,31782,209,2,24.28,0.1048,
110023,31782,746,1,8.44,0.0397,Class 3 Flammable
110024,31783,459,4,116.36,0.41,
110025,31783,588,6,34.38,0.177,
110026,31783,640,1,13.65,0.0525,
110027,31784,93,6,257.7,0.9318,
110028,31784,249,6,39.18,0.1464,
110029,31785,91,1,6.08,0.0195,
110030,31785,163,12,281.52,1.3932,
110031,31785,423,1,14.76,0.0546,
110032,31786,532,1,8.79,0.0291,
110033,31786,511,6,17.64,0.0576,
110034,31786,138,1,5.85,0.0204,
110035,31786,247,2,57.56,0.2522,
110036,31787,454,1,10.34,0.0454,
110037,31787,631,2,6.84,0.0258,
110038,31787,588,2,11.46,0.059,
110039,31787,360,6,113.7,0.4014,
110040,31787,380,1,17.84,0.061,Class 8 Corrosive
110041,31787,5,1,9.71,0.0357,
110042,31788,53,2,78.3,0.268,
110043,31788,477,1,1.91,0.0068,
110044,31788,260,1,9.1,0.0504,
110045,31788,476,1,14.42,0.0531,
110046,31789,538,4,75.44,0.2852,
110047,31789,556,2,35.54,0.1276,
110048,31790,46,1,8.25,0.0394,Class 9 Misc
110049,31791,383,12,230.28,0.72,Class 3 Flammable
110050,31791,340,4,23.68,0.1252,
110051,31791,361,1,6.38,0.0214,
110052,31792,64,4,36.44,0.1832,
110053,31792,267,1,4.12,0.0165,
110054,31793,601,1,7.47,0.0409,Class 9 Misc
110055,31794,425,6,104.82,0.4848,
110056,31794,399,1,9.84,0.0466,
110057,31794,385,2,46.96,0.2572,
110058,31795,49,1,4.31,0.0181,
110059,31795,511,2,5.88,0.0192,
110060,31795,302,2,33.48,0.1072,
110061,31796,533,1,16.86,0.0707,
110062,31797,579,12,81.0,0.3972,Class 8 Corrosive
110063,31797,163,2,46.92,0.2322,
110064,31797,583,2,6.96,0.0242,
110065,31797,359,2,31.94,0.1044,
110066,31798,761,2,16.06,0.0534,
110067,31798,409,2,34.0,0.1376,
110068,31799,279,2,25.2,0.139,
110069,31799,501,2,8.52,0.046,Class 3 Flammable
110070,31800,191,6,21.84,0.0972,
110071,31800,127,6,16.68,0.0846,
110072,31800,297,1,23.76,0.0962,
110073,31801,451,12,270.24,1.3152,
110074,31802,756,4,48.4,0.2544,Class 8 Corrosive
110075,31803,106,24,412.56,1.3536,Class 8 Corrosive
110076,31804,721,1,11.65,0.0391,
110077,31804,478,1,9.69,0.0508,Class 9 Misc
110078,31804,33,6,159.24,0.645,
110079,31804,351,1,23.25,0.0812,
110080,31804,263,4,58.0,0.2712,
110081,31804,193,4,38.2,0.2028,
110082,31804,401,2,68.16,0.3372,
110083,31804,605,2,21.58,0.1104,
110084,31804,139,1,14.61,0.0507,Class 8 Corrosive
110085,31804,315,1,6.87,0.034,
110086,31804,34,6,70.92,0.3654,
110087,31804,426,1,3.92,0.0155,
110088,31804,284,12,217.2,0.9396,
110089,31804,728,4,45.72,0.1864,
110090,31804,242,6,79.8,0.3726,
110091,31804,486,12,208.92,0.7116,
110092,31804,536,6,78.66,0.3054,
110093,31804,612,4,58.48,0.3112,
110094,31804,481,1,7.9,0.0331,Class 9 Misc
110095,31804,317,24,141.84,0.5496,
110096,31805,274,6,65.16,0.291,
110097,31805,700,12,443.52,2.004,
110098,31805,718,4,8.48,0.0328,
110099,31806,505,4,48.16,0.1592,Class 9 Misc
110100,31807,285,4,57.04,0.2504,
110101,31808,183,1,5.45,0.021,
110102,31808,616,24,459.84,2.208,
110103,31808,561,1,15.46,0.0803,
110104,31808,631,6,20.52,0.0774,
110105,31809,123,6,100.38,0.5448,
110106,31810,35,1,16.5,0.0684,Class 9 Misc
110107,31810,643,4,30.84,0.1436,
110108,31810,458,4,61.92,0.2516,
110109,31811,570,1,5.07,0.0276,
110110,31811,504,4,52.52,0.2128,
110111,31812,94,1,13.81,0.0546,
110112,31813,593,2,12.1,0.0672,
110113,31813,25,1,12.05,0.0393,Class 9 Misc
110114,31813,455,4,77.16,0.2828,
110115,31814,144,6,53.04,0.2412,
110116,31815,627,2,19.84,0.0728,
110117,31815,167,4,6.04,0.0236,
110118,31815,64,6,54.66,0.2748,
110119,31816,488,2,30.06,0.0988,
110120,31816,129,2,10.06,0.039,
110121,31816,461,2,25.08,0.116,
110122,31816,487,1,32.97,0.175,
110123,31816,360,4,75.8,0.2676,
110124,31816,467,24,503.76,1.932,Class 3 Flammable
110125,31817,720,24,144.96,0.54,
110126,31817,589,12,302.16,1.0968,
110127,31818,766,6,76.08,0.3528,
110128,31818,614,1,17.36,0.0621,
110129,31818,236,6,26.94,0.1188,
110130,31818,611,4,70.0,0.2624,
110131,31819,449,2,40.76,0.1594,Class 8 Corrosive
110132,31819,200,2,4.9,0.018,
110133,31820,412,2,19.8,0.0822,Class 3 Flammable
110134,31820,312,12,251.88,0.9096,
110135,31821,480,2,19.08,0.0634,
110136,31821,227,24,131.52,0.684,
110137,31821,224,4,52.92,0.1924,
110138,31821,116,2,15.04,0.0758,
110139,31822,390,1,6.15,0.0314,
110140,31822,439,4,36.64,0.1792,
110141,31822,201,2,37.52,0.1416,
110142,31822,11,24,495.12,1.7976,
110143,31823,80,6,126.12,0.4266,
110144,31823,174,4,46.52,0.1872,
110145,31824,530,1,6.22,0.0246,
110146,31824,294,4,16.72,0.054,
110147,31824,265,4,15.8,0.0732,Class 3 Flammable
110148,31824,235,4,77.44,0.3748,
110149,31824,257,2,23.76,0.0992,
110150,31824,451,1,22.52,0.1096,
110151,31824,375,2,3.88,0.0124,
110152,31824,346,12,146.04,0.5592,
110153,31824,353,1,23.22,0.0746,
110154,31824,624,6,82.26,0.366,
110155,31825,588,1,5.73,0.0295,
110156,31826,26,2,87.44,0.4734,
110157,31826,691,2,16.86,0.06,Class 8 Corrosive
110158,31826,161,1,4.46,0.0146,
110159,31826,638,6,75.96,0.3096,
110160,31826,497,1,27.53,0.0915,
110161,31826,763,2,29.32,0.1082,
110162,31827,161,24,107.04,0.3504,
110163,31828,655,12,24.0,0.0756,Class 8 Corrosive
110164,31828,138,4,23.4,0.0816,
110165,31828,173,24,248.64,1.2696,
110166,31829,532,1,8.79,0.0291,
110167,31830,76,6,108.72,0.4284,
110168,31831,202,4,146.68,0.6176,
110169,31831,760,24,70.56,0.2784,Class 3 Flammable
110170,31831,230,4,41.96,0.1448,
110171,31831,252,1,19.28,0.0939,
110172,31832,509,4,12.16,0.0512,
110173,31832,605,4,43.16,0.2208,
110174,31832,402,1,13.04,0.0518,
110175,31832,70,4,13.56,0.0524,
110176,31833,509,2,6.08,0.0256,
110177,31833,389,1,28.52,0.102,
110178,31833,215,6,138.9,0.5184,
110179,31833,447,2,19.8,0.0726,
110180,31833,703,1,21.3,0.071,
110181,31833,657,2,27.78,0.1332,
110182,31834,9,12,179.76,0.6564,
110183,31834,47,12,182.16,0.7224,
110184,31834,573,2,19.86,0.0626,
110185,31835,585,6,85.8,0.2736,
110186,31836,406,12,63.36,0.3276,
110187,31836,521,2,8.32,0.0382,
110188,31836,635,12,109.2,0.4032,
110189,31836,438,2,51.14,0.1876,
110190,31836,513,2,6.14,0.0232,
110191,31836,2,6,84.84,0.2856,
110192,31836,767,4,48.92,0.206,
110193,31836,177,12,215.64,0.9948,
110194,31836,42,2,34.04,0.1644,
110195,31836,331,4,29.4,0.1024,
110196,31837,618,1,26.68,0.0844,Class 3 Flammable
110197,31837,156,1,7.68,0.0371,
110198,31837,89,2,19.08,0.0824,
110199,31838,292,2,30.96,0.1396,
110200,31838,529,1,14.19,0.0774,
110201,31838,441,1,2.49,0.0116,
110202,31838,40,4,44.28,0.1508,
110203,31838,271,4,81.56,0.3556,
110204,31838,431,1,13.86,0.0458,
110205,31839,514,2,21.28,0.076,
110206,31839,187,6,77.64,0.2766,
110207,31839,725,1,20.48,0.0727,
110208,31839,140,2,17.3,0.0834,Class 3 Flammable
110209,31839,436,1,20.93,0.0665,
110210,31839,654,2,38.36,0.1816,
110211,31839,698,12,174.72,0.8592,Class 3 Flammable
110212,31839,454,1,10.34,0.0454,
110213,31839,304,4,31.52,0.1744,
110214,31839,601,24,179.28,0.9816,Class 9 Misc
110215,31839,732,2,69.86,0.3794,
110216,31839,100,24,374.88,1.9272,
110217,31839,99,2,49.0,0.1886,
110218,31839,456,2,10.92,0.0482,
110219,31839,520,2,40.06,0.1334,
110220,31839,359,2,31.94,0.1044,
110221,31839,127,1,2.78,0.0141,
110222,31839,254,4,116.08,0.4096,Class 3 Flammable
110223,31839,375,2,3.88,0.0124,
110224,31839,216,2,39.62,0.2002,
110225,31840,570,2,10.14,0.0552,
110226,31840,407,4,88.4,0.3288,Class 3 Flammable
110227,31840,600,12,55.56,0.2088,
110228,31840,265,4,15.8,0.0732,Class 3 Flammable
110229,31840,257,1,11.88,0.0496,
110230,31840,432,2,54.18,0.2012,
110231,31840,552,4,27.96,0.0932,
110232,31840,232,6,75.84,0.2604,Class 8 Corrosive
110233,31840,376,6,67.32,0.3324,Class 3 Flammable
110234,31840,381,12,149.64,0.8184,
110235,31841,349,6,27.06,0.1014,
110236,31842,765,2,8.22,0.037,
110237,31842,195,1,12.87,0.0427,
110238,31842,229,12,38.52,0.1896,
110239,31843,173,1,10.36,0.0529,
110240,31843,432,2,54.18,0.2012,
110241,31843,751,2,32.62,0.171,
110242,31843,113,1,25.34,0.1285,Class 3 Flammable
110243,31843,167,1,1.51,0.0059,
110244,31843,6,4,84.6,0.3952,Class 9 Misc
110245,31843,650,4,75.64,0.3396,
110246,31843,408,1,5.56,0.0251,
110247,31843,24,1,13.04,0.0534,
110248,31843,664,4,52.36,0.2864,
110249,31844,56,4,28.56,0.1304,
110250,31844,347,1,27.66,0.0976,
110251,31844,483,1,7.28,0.0291,
110252,31845,623,2,8.78,0.028,
110253,31846,53,4,156.6,0.536,
110254,31846,592,12,162.0,0.6804,Class 3 Flammable
110255,31846,604,12,98.4,0.4344,
110256,31846,498,4,35.4,0.1148,
110257,31846,477,1,1.91,0.0068,
110258,31846,67,4,25.4,0.11,
110259,31847,640,1,13.65,0.0525,
110260,31848,532,1,8.79,0.0291,
110261,31848,46,1,8.25,0.0394,Class 9 Misc
110262,31848,57,4,141.8,0.7232,
110263,31849,579,24,162.0,0.7944,Class 8 Corrosive
110264,31850,387,2,44.34,0.1464,
110265,31850,499,4,98.0,0.4716,
110266,31851,56,4,28.56,0.1304,
110267,31851,559,2,23.3,0.1036,Class 8 Corrosive
110268,31851,669,1,26.56,0.12,
110269,31852,620,6,76.74,0.2472,
110270,31852,279,1,12.6,0.0695,
110271,31852,514,4,42.56,0.152,
110272,31852,600,6,27.78,0.1044,
110273,31853,691,1,8.43,0.03,Class 8 Corrosive
110274,31853,728,12,137.16,0.5592,
110275,31853,440,12,232.8,0.8664,
110276,31853,177,2,35.94,0.1658,
110277,31854,70,1,3.39,0.0131,
110278,31854,1,2,17.22,0.066,Class 9 Misc
110279,31854,406,1,5.28,0.0273,
110280,31854,160,1,28.31,0.1029,
110281,31854,509,2,6.08,0.0256,
110282,31854,623,2,8.78,0.028,
110283,31854,105,1,18.81,0.0916,
110284,31854,701,1,28.93,0.0933,
110285,31854,378,6,69.6,0.3786,
110286,31854,770,1,19.05,0.0787,
110287,31854,2,2,28.28,0.0952,
110288,31854,619,1,31.93,0.115,
110289,31854,445,4,29.6,0.116,
110290,31854,108,2,32.22,0.1336,
110291,31854,189,4,50.4,0.2292,
110292,31854,134,1,3.18,0.012,
110293,31854,524,12,76.08,0.402,
110294,31854,722,2,34.82,0.1654,
110295,31854,292,6,92.88,0.4188,
110296,31854,599,2,12.64,0.0576,
110297,31855,194,12,343.56,1.2264,
110298,31855,406,2,10.56,0.0546,
110299,31855,106,4,68.76,0.2256,Class 8 Corrosive
110300,31855,450,6,38.16,0.2022,
110301,31856,60,2,10.34,0.0352,
110302,31856,615,2,25.96,0.1238,
110303,31856,762,1,9.83,0.0419,
110304,31857,432,1,27.09,0.1006,
110305,31857,724,4,18.72,0.0592,
110306,31857,112,24,199.2,0.7872,Class 9 Misc
110307,31857,565,6,79.26,0.417,Class 8 Corrosive
110308,31858,490,2,4.04,0.0216,
110309,31858,282,12,214.44,0.906,Class 9 Misc
110310,31858,81,1,4.96,0.0157,
110311,31858,695,2,16.6,0.072,Class 3 Flammable
110312,31859,184,2,15.26,0.0624,Class 3 Flammable
110313,31860,187,1,12.94,0.0461,
110314,31860,411,4,144.8,0.7344,
110315,31860,480,6,57.24,0.1902,
110316,31860,100,6,93.72,0.4818,
110317,31861,87,4,102.96,0.3436,
110318,31862,249,1,6.53,0.0244,
110319,31862,538,2,37.72,0.1426,
110320,31863,50,1,2.81,0.0141,
110321,31863,110,4,90.2,0.3196,
110322,31864,491,6,47.1,0.2136,
110323,31865,443,12,148.56,0.6696,
110324,31865,197,12,434.28,1.53,
110325,31865,459,4,116.36,0.41,
110326,31866,122,1,3.17,0.0126,
110327,31867,558,4,31.28,0.172,
110328,31867,67,6,38.1,0.165,
110329,31867,709,6,84.3,0.2694,
110330,31867,657,4,55.56,0.2664,
110331,31867,635,1,9.1,0.0336,
110332,31867,277,6,87.3,0.4266,Class 8 Corrosive
110333,31868,533,6,101.16,0.4242,
110334,31868,739,1,11.13,0.0561,
110335,31869,152,6,109.02,0.4326,
110336,31869,435,1,4.52,0.0143,
110337,31869,739,1,11.13,0.0561,
110338,31870,596,2,15.84,0.0668,
110339,31870,10,6,181.44,0.8958,
110340,31870,428,2,62.66,0.2104,
110341,31871,108,6,96.66,0.4008,
110342,31871,632,6,103.38,0.4842,
110343,31872,458,2,30.96,0.1258,
110344,31872,91,4,24.32,0.078,
110345,31872,247,2,57.56,0.2522,
110346,31873,239,2,34.52,0.139,Class 3 Flammable
110347,31873,121,4,34.4,0.122,
110348,31873,19,4,26.16,0.1084,
110349,31874,422,1,7.69,0.0241,
110350,31874,566,1,4.71,0.0195,
110351,31874,458,1,15.48,0.0629,
110352,31875,764,1,13.84,0.0434,
110353,31876,413,2,33.38,0.1608,
110354,31876,241,2,15.52,0.0614,
110355,31876,326,4,43.04,0.1804,
110356,31877,349,2,9.02,0.0338,
110357,31877,648,2,21.26,0.09,
110358,31878,379,1,6.26,0.0211,
110359,31878,127,6,16.68,0.0846,
110360,31879,617,24,240.0,1.2384,
110361,31880,398,12,317.4,1.7136,Class 9 Misc
110362,31880,403,2,20.44,0.0724,
110363,31880,312,6,125.94,0.4548,
110364,31881,128,2,44.68,0.1444,
110365,31882,707,1,1.01,0.0051,
110366,31882,480,1,9.54,0.0317,
110367,31882,98,24,578.16,2.8344,
110368,31882,552,1,6.99,0.0233,
110369,31883,677,24,188.16,0.8112,Class 3 Flammable
110370,31884,338,2,43.38,0.1358,
110371,31885,80,12,252.24,0.8532,
110372,31885,356,6,21.12,0.102,
110373,31885,544,4,22.64,0.0784,Class 9 Misc
110374,31886,169,1,15.08,0.0609,
110375,31887,661,2,3.6,0.0124,
110376,31888,176,1,29.99,0.1586,
110377,31889,664,1,13.09,0.0716,
110378,31889,575,6,127.26,0.579,
110379,31889,299,1,2.61,0.0084,
110380,31889,87,4,102.96,0.3436,
110381,31890,337,1,43.28,0.2087,
110382,31890,643,4,30.84,0.1436,
110383,31891,676,24,196.8,0.6864,
110384,31891,68,6,37.74,0.1788,
110385,31892,381,2,24.94,0.1364,
110386,31892,16,2,53.92,0.2238,
110387,31892,560,6,117.96,0.4356,
110388,31893,152,2,36.34,0.1442,
110389,31894,711,6,57.42,0.2244,
110390,31894,568,1,23.77,0.0863,
110391,31894,653,1,8.65,0.038,Class 3 Flammable
110392,31894,219,12,122.28,0.5256,
110393,31894,745,2,12.7,0.0546,
110394,31894,522,2,39.94,0.2082,
110395,31895,275,12,151.32,0.7428,
110396,31895,584,1,2.59,0.0098,
110397,31895,662,12,280.2,1.1424,
110398,31895,253,12,196.44,0.654,
110399,31895,372,1,7.06,0.0257,
110400,31895,257,2,23.76,0.0992,
110401,31895,202,6,220.02,0.9264,
110402,31895,262,12,201.84,0.7032,
110403,31895,773,2,29.96,0.1064,
110404,31895,330,4,39.8,0.1892,Class 9 Misc
110405,31896,706,12,117.24,0.4848,
110406,31896,508,24,541.44,2.2656,Class 8 Corrosive
110407,31896,748,4,214.16,0.6748,
110408,31896,323,1,17.02,0.0841,
110409,31897,473,1,16.28,0.0599,
110410,31897,132,2,31.14,0.11,Class 3 Flammable
110411,31897,99,1,24.5,0.0943,
110412,31897,199,4,29.64,0.1116,
110413,31897,18,4,33.16,0.1248,Class 8 Corrosive
110414,31897,276,1,18.97,0.067,
110415,31897,510,1,16.01,0.0574,
110416,31897,535,6,92.52,0.351,
110417,31897,476,1,14.42,0.0531,
110418,31897,528,4,33.92,0.136,
110419,31897,739,6,66.78,0.3366,
110420,31897,744,6,63.72,0.3072,
110421,31897,433,6,21.78,0.117,
110422,31897,104,2,15.7,0.0716,
110423,31897,522,2,39.94,0.2082,
110424,31897,230,4,41.96,0.1448,
110425,31897,464,1,1.63,0.008,Class 9 Misc
110426,31897,396,1,4.08,0.0206,
110427,31897,270,4,24.12,0.1196,
110428,31897,657,6,83.34,0.3996,
110429,31898,390,1,6.15,0.0314,
110430,31898,126,2,34.08,0.139,Class 3 Flammable
110431,31898,305,1,17.94,0.0903,
110432,31898,727,1,13.93,0.0548,
110433,31898,485,12,74.52,0.3816,Class 9 Misc
110434,31898,691,4,33.72,0.12,Class 8 Corrosive
110435,31898,323,1,17.02,0.0841,
110436,31898,579,2,13.5,0.0662,Class 8 Corrosive
110437,31898,393,1,15.28,0.0822,
110438,31898,134,12,38.16,0.144,
110439,31898,392,1,15.6,0.0755,
110440,31898,608,6,199.5,0.7512,
110441,31898,699,12,94.8,0.5148,
110442,31898,377,2,44.56,0.1422,
110443,31898,569,6,79.86,0.2748,
110444,31898,416,1,17.63,0.0592,
110445,31898,660,2,21.66,0.0744,
110446,31898,456,6,32.76,0.1446,
110447,31898,318,1,13.93,0.0684,Class 9 Misc
110448,31898,453,2,37.28,0.1346,
110449,31899,753,1,13.2,0.0566,
110450,31899,351,1,23.25,0.0812,
110451,31899,198,4,12.16,0.0444,
110452,31900,110,1,22.55,0.0799,
110453,31900,415,12,223.8,1.1616,
110454,31900,74,1,43.32,0.1355,
110455,31901,572,1,6.63,0.0245,Class 3 Flammable
110456,31901,765,4,16.44,0.074,
110457,31901,523,2,18.02,0.0568,Class 8 Corrosive
110458,31901,180,4,19.76,0.0764,
110459,31902,223,1,15.35,0.0593,
110460,31902,39,6,10.92,0.0552,
110461,31902,37,2,56.12,0.2576,
110462,31902,572,4,26.52,0.098,Class 3 Flammable
110463,31902,318,6,83.58,0.4104,Class 9 Misc
110464,31902,546,6,92.4,0.2928,
110465,31902,63,2,10.84,0.0424,
110466,31902,441,4,9.96,0.0464,
110467,31902,111,2,21.82,0.115,
110468,31902,194,6,171.78,0.6132,
110469,31903,559,1,11.65,0.0518,Class 8 Corrosive
110470,31903,483,2,14.56,0.0582,
110471,31903,227,1,5.48,0.0285,
110472,31903,768,6,19.68,0.0924,Class 8 Corrosive
110473,31904,276,1,18.97,0.067,
110474,31904,231,4,76.04,0.3284,
110475,31904,776,2,59.44,0.2376,
110476,31905,596,1,7.92,0.0334,
110477,31905,139,24,350.64,1.2168,Class 8 Corrosive
110478,31905,248,24,449.04,1.7832,
110479,31905,325,6,112.62,0.5862,Class 3 Flammable
110480,31906,519,1,25.34,0.1081,
110481,31906,568,1,23.77,0.0863,
110482,31906,415,2,37.3,0.1936,
110483,31906,295,6,112.56,0.567,
