scan_event_id,consignment_id,scan_type_id,facility_id,scan_datetime,scanned_by_staff_id,exception_reason_id
109653,86126,1,16,2024-11-26 09:00:00,220,
109654,86126,2,16,2024-11-26 11:21:41,198,
109655,86126,3,16,2024-11-26 14:49:01,140,
109656,86126,2,13,2024-11-26 21:53:30,154,
109657,86126,6,13,2024-11-27 01:04:11,178,
109658,86126,7,13,2024-11-28 16:22:48,229,
109659,151121,1,34,2026-03-27 09:00:00,104,
109660,151121,2,34,2026-03-27 11:42:27,32,
109661,151121,3,34,2026-03-27 14:40:08,249,
109662,151121,2,35,2026-03-27 17:44:50,65,
109663,151121,6,35,2026-03-28 02:28:56,40,
109664,151121,7,35,2026-03-28 03:28:56,225,
109665,46040,1,44,2024-01-26 13:00:00,197,
109666,46040,2,44,2024-01-26 17:26:41,40,
109667,46040,3,44,2024-01-26 15:32:15,205,
109668,46040,4,44,2024-01-27 06:17:48,40,
109669,46040,5,32,2024-01-27 22:03:59,133,
109670,46040,2,32,2024-01-28 07:40:52,130,
109671,46040,6,32,2024-01-28 13:45:36,205,
109672,46040,7,32,2024-02-04 18:57:37,86,
109673,44253,1,29,2024-01-10 14:00:00,122,
109674,44253,2,29,2024-01-10 16:17:12,221,
109675,44253,3,29,2024-01-10 17:07:49,136,
109676,44253,2,32,2024-01-11 02:09:14,68,
109677,44253,6,32,2024-01-11 14:23:34,188,
109678,44253,7,32,2024-01-12 05:36:44,216,
109679,4085,1,16,2023-02-16 09:00:00,251,
109680,4085,2,16,2023-02-16 10:45:25,5,
109681,4085,3,16,2023-02-16 16:23:56,166,
109682,4085,4,16,2023-02-17 19:57:28,198,
109683,4085,5,48,2023-02-18 07:21:01,239,
109684,4085,2,48,2023-02-18 09:46:07,155,
109685,4085,6,48,2023-02-18 17:03:44,218,
109686,4085,8,48,2023-02-18 18:44:30,159,1
109687,4085,9,48,2023-02-18 21:14:16,44,1
109688,4085,7,48,2023-02-19 19:21:14,11,
109689,15362,1,46,2023-05-26 10:00:00,84,
109690,15362,2,46,2023-05-26 13:59:47,66,
109691,15362,3,46,2023-05-26 13:46:10,56,
109692,15362,4,46,2023-05-27 14:10:42,64,
109693,15362,5,33,2023-05-28 05:22:51,33,
109694,15362,2,33,2023-05-28 12:38:21,101,
109695,15362,6,33,2023-05-28 17:15:41,6,
109696,15362,7,33,2023-05-28 22:18:40,162,
109697,73494,1,4,2024-08-31 08:00:00,229,
109698,73494,2,4,2024-08-31 13:26:34,211,
109699,73494,3,4,2024-08-31 11:48:28,222,
109700,73494,4,4,2024-09-01 15:48:18,49,
109701,73494,5,21,2024-09-02 13:49:43,215,
109702,73494,2,21,2024-09-02 21:12:48,109,
109703,73494,6,21,2024-09-03 00:47:42,165,
109704,73494,7,21,2024-09-03 08:19:58,159,
109705,156764,1,44,2026-05-06 16:00:00,103,
109706,156764,2,44,2026-05-06 18:29:55,123,
109707,156764,3,44,2026-05-06 21:11:52,207,
109708,156764,4,44,2026-05-07 17:32:27,70,
109709,156764,5,17,2026-05-08 13:53:12,123,
109710,156764,2,17,2026-05-08 23:39:10,56,
109711,156764,6,17,2026-05-09 05:26:42,141,
109712,156764,8,17,2026-05-09 07:11:26,119,7
109713,156764,9,17,2026-05-09 10:34:54,98,3
109714,156764,7,17,2026-05-09 06:26:42,37,
109715,96690,1,3,2025-02-28 08:00:00,193,
109716,96690,2,3,2025-02-28 10:38:36,146,
109717,96690,3,3,2025-02-28 11:38:17,248,
109718,96690,4,3,2025-03-01 14:22:09,109,
109719,96690,5,35,2025-03-02 07:09:42,52,
109720,96690,2,35,2025-03-02 12:30:07,167,
109721,96690,6,35,2025-03-03 01:17:43,64,
109722,96690,7,35,2025-03-03 16:11:33,67,
109723,83345,1,35,2024-11-08 07:00:00,118,
109724,83345,2,35,2024-11-08 11:29:35,245,
109725,83345,3,35,2024-11-08 11:13:17,260,
109726,83345,4,35,2024-11-09 16:49:20,190,
109727,83345,5,27,2024-11-11 02:40:36,78,
109728,83345,2,27,2024-11-11 04:59:37,70,
109729,83345,6,27,2024-11-11 09:23:50,199,
109730,83345,7,27,2024-11-14 01:38:23,191,
109731,5114,1,11,2023-02-25 08:00:00,160,
109732,5114,2,11,2023-02-25 09:56:39,159,
109733,5114,3,11,2023-02-25 16:00:02,36,
109734,5114,4,11,2023-02-26 19:49:37,40,
109735,5114,5,38,2023-02-27 12:01:25,226,
109736,5114,2,38,2023-02-27 14:29:40,113,
109737,5114,6,38,2023-02-28 00:16:55,16,
109738,5114,8,38,2023-02-28 02:29:46,223,13
109739,5114,9,38,2023-02-28 01:57:07,36,9
109740,5114,7,38,2023-03-06 02:41:17,145,
109741,25987,1,17,2023-08-18 12:00:00,160,
109742,25987,2,17,2023-08-18 15:00:54,99,
109743,25987,3,17,2023-08-18 18:58:19,182,
109744,25987,2,18,2023-08-19 04:15:39,137,
109745,25987,6,18,2023-08-19 07:45:50,92,
109746,25987,7,18,2023-08-19 08:45:50,33,
109747,72563,1,37,2024-08-22 10:00:00,16,
109748,72563,2,37,2024-08-22 13:20:59,219,
109749,72563,3,37,2024-08-22 14:44:18,82,
109750,72563,2,36,2024-08-23 00:02:42,196,
109751,72563,6,36,2024-08-23 12:29:34,206,
109752,72563,8,36,2024-08-23 14:11:44,156,10
109753,72563,9,36,2024-08-23 15:13:00,147,14
109754,72563,7,36,2024-08-25 18:44:52,44,
109755,86754,1,3,2024-11-29 14:00:00,205,
109756,86754,2,3,2024-11-29 19:40:06,118,
109757,86754,3,3,2024-11-29 17:39:30,138,
109758,86754,2,41,2024-11-29 22:56:58,174,
109759,86754,6,41,2024-11-30 06:07:08,42,
109760,86754,8,41,2024-11-30 08:23:58,136,2
109761,86754,9,41,2024-11-30 09:05:08,27,1
109762,86754,7,41,2024-12-01 12:13:24,72,
109763,162350,1,28,2026-06-11 08:00:00,68,
109764,162350,2,28,2026-06-11 10:04:49,3,
109765,162350,3,28,2026-06-11 14:03:43,254,
109766,162350,2,25,2026-06-11 20:25:44,29,
109767,162350,6,25,2026-06-12 03:56:45,35,
109768,162350,7,25,2026-06-12 04:56:45,5,
109769,61771,1,29,2024-06-04 13:00:00,13,
109770,61771,2,29,2024-06-04 15:33:14,75,
109771,61771,3,29,2024-06-04 17:23:22,82,
109772,61771,2,49,2024-06-05 02:49:34,190,
109773,61771,6,49,2024-06-05 11:35:56,151,
109774,61771,7,49,2024-06-06 17:21:10,132,
109775,84802,1,19,2024-11-19 14:00:00,96,
109776,84802,2,19,2024-11-19 16:35:39,146,
109777,84802,3,19,2024-11-19 16:16:51,184,
109778,84802,2,17,2024-11-19 21:18:01,233,
109779,84802,6,17,2024-11-20 09:39:49,43,
109780,84802,7,17,2024-11-20 10:39:49,142,
109781,40648,1,3,2023-12-04 12:00:00,53,
109782,40648,2,3,2023-12-04 15:06:18,181,
109783,40648,3,3,2023-12-04 18:27:17,185,
109784,40648,2,6,2023-12-05 01:39:23,15,
109785,40648,6,6,2023-12-05 05:25:12,215,
109786,40648,7,6,2023-12-06 06:58:49,104,
109787,78198,1,12,2024-10-04 07:00:00,55,
109788,78198,2,12,2024-10-04 11:08:17,143,
109789,78198,3,12,2024-10-04 11:13:10,27,
109790,78198,2,43,2024-10-04 16:49:17,85,
109791,78198,6,43,2024-10-04 22:11:18,62,
109792,78198,7,43,2024-10-07 04:22:55,229,
109793,25570,1,17,2023-08-15 16:00:00,22,
109794,25570,2,17,2023-08-15 18:45:52,8,
109795,25570,3,17,2023-08-15 22:32:43,111,
109796,25570,2,22,2023-08-16 04:28:06,177,
109797,25570,6,22,2023-08-16 13:25:49,159,
109798,25570,7,22,2023-08-20 22:35:13,95,
109799,160521,1,31,2026-06-02 16:00:00,151,
109800,160521,2,31,2026-06-02 18:47:26,186,
109801,160521,3,31,2026-06-02 21:58:49,11,
109802,160521,4,31,2026-06-03 17:35:53,177,
109803,160521,5,47,2026-06-05 00:34:53,208,
109804,160521,2,47,2026-06-05 02:38:56,35,
109805,160521,6,47,2026-06-05 07:38:33,184,
109806,160521,8,47,2026-06-05 12:11:58,140,8
109807,160521,9,47,2026-06-05 10:52:10,54,12
109808,160521,7,47,2026-06-06 10:47:03,156,
109809,58229,1,23,2024-05-08 08:00:00,31,
109810,58229,2,23,2024-05-08 10:10:25,67,
109811,58229,3,23,2024-05-08 14:17:54,140,
109812,58229,2,22,2024-05-08 19:30:21,159,
109813,58229,6,22,2024-05-08 22:54:27,15,
109814,58229,7,22,2024-05-09 17:24:31,89,
109815,82535,1,38,2024-11-04 12:00:00,54,
109816,82535,2,38,2024-11-04 15:53:56,60,
109817,82535,3,38,2024-11-04 20:51:05,111,
109818,82535,2,39,2024-11-05 01:40:20,58,
109819,82535,6,39,2024-11-05 09:00:06,135,
109820,82535,7,39,2024-11-13 10:23:41,179,
109821,66735,1,41,2024-07-09 09:00:00,13,
109822,66735,2,41,2024-07-09 12:21:51,59,
109823,66735,3,41,2024-07-09 16:47:54,217,
109824,66735,4,41,2024-07-10 07:27:47,207,
109825,66735,5,16,2024-07-11 12:57:30,86,
109826,66735,2,16,2024-07-11 16:02:55,181,
109827,66735,6,16,2024-07-11 20:55:49,205,
109828,66735,7,16,2024-07-14 11:14:32,218,
109829,14861,1,45,2023-05-22 09:00:00,228,
109830,14861,2,45,2023-05-22 13:24:55,148,
109831,14861,3,45,2023-05-22 16:51:25,182,
109832,14861,4,45,2023-05-23 05:42:54,174,
109833,14861,5,6,2023-05-24 03:19:08,93,
109834,14861,2,6,2023-05-24 11:42:59,169,
109835,14861,6,6,2023-05-24 15:42:33,95,
109836,14861,7,6,2023-05-26 01:59:35,102,
109837,114370,1,43,2025-07-07 10:00:00,223,
109838,114370,2,43,2025-07-07 11:57:49,185,
109839,114370,3,43,2025-07-07 15:13:12,152,
109840,114370,2,11,2025-07-07 19:35:53,76,
109841,114370,6,11,2025-07-08 07:09:23,181,
109842,114370,7,11,2025-07-10 02:13:42,8,
109843,149063,1,13,2026-03-13 08:00:00,260,
109844,149063,2,13,2026-03-13 13:38:53,37,
109845,149063,3,13,2026-03-13 10:49:22,41,
109846,149063,2,14,2026-03-13 13:21:36,3,
109847,149063,6,14,2026-03-14 01:58:19,137,
109848,149063,7,14,2026-03-15 13:29:14,46,
109849,27259,1,36,2023-08-29 11:00:00,198,
109850,27259,2,36,2023-08-29 14:21:20,162,
109851,27259,3,36,2023-08-29 16:12:27,151,
109852,27259,2,37,2023-08-29 20:51:02,119,
109853,27259,6,37,2023-08-30 07:46:21,254,
109854,27259,7,37,2023-08-30 08:46:21,18,
109855,141439,1,9,2026-01-12 10:00:00,115,
109856,141439,2,9,2026-01-12 12:19:46,207,
109857,141439,3,9,2026-01-13 03:54:58,203,
109858,141439,2,15,2026-01-13 11:54:02,50,
109859,141439,6,15,2026-01-13 18:19:13,218,
109860,141439,7,15,2026-01-14 07:13:42,37,
109861,69557,1,42,2024-07-31 14:00:00,69,
109862,69557,2,42,2024-07-31 16:31:43,79,
109863,69557,3,42,2024-07-31 21:21:37,150,
109864,69557,2,1,2024-08-01 04:40:20,215,
109865,69557,6,1,2024-08-01 10:40:44,231,
109866,69557,7,1,2024-08-04 23:49:15,123,
109867,61936,1,50,2024-06-05 14:00:00,39,
109868,61936,2,50,2024-06-05 16:49:08,48,
109869,61936,3,50,2024-06-05 21:16:32,242,
109870,61936,2,32,2024-06-06 02:26:08,166,
109871,61936,6,32,2024-06-06 07:42:02,124,
109872,61936,7,32,2024-06-10 01:37:42,23,
109873,65367,1,13,2024-06-28 11:00:00,161,
109874,65367,2,13,2024-06-28 13:06:23,55,
109875,65367,3,13,2024-06-28 16:49:26,30,
109876,65367,2,45,2024-06-28 21:21:20,115,
109877,65367,6,45,2024-06-29 03:27:18,141,
109878,65367,7,45,2024-07-06 00:47:11,173,
109879,114488,1,20,2025-07-08 13:00:00,216,
109880,114488,2,20,2025-07-08 17:19:09,208,
109881,114488,3,20,2025-07-08 15:24:01,119,
109882,114488,2,22,2025-07-08 23:25:27,193,
109883,114488,6,22,2025-07-09 04:42:40,246,
109884,114488,7,22,2025-07-13 16:39:23,163,
109885,154533,1,3,2026-04-20 14:00:00,78,
109886,154533,2,3,2026-04-20 18:32:08,171,
109887,154533,3,3,2026-04-20 20:36:05,118,
109888,154533,4,3,2026-04-21 13:01:50,123,
109889,154533,5,26,2026-04-22 10:16:38,56,
109890,154533,2,26,2026-04-22 12:22:05,38,
109891,154533,6,26,2026-04-22 23:15:22,257,
109892,154533,7,26,2026-04-24 15:23:26,133,
109893,112866,1,48,2025-06-26 12:00:00,204,
109894,112866,2,48,2025-06-26 16:30:48,81,
109895,112866,3,48,2025-06-26 17:11:25,160,
109896,112866,2,28,2025-06-27 00:52:32,17,
109897,112866,6,28,2025-06-27 09:42:58,193,
109898,112866,8,28,2025-06-27 11:12:56,24,2
109899,112866,9,28,2025-06-27 11:36:01,253,8
109900,112866,7,28,2025-06-29 13:22:40,143,
109901,91993,1,1,2025-01-16 15:00:00,155,
109902,91993,2,1,2025-01-16 19:15:45,217,
109903,91993,3,1,2025-01-17 04:28:00,60,
109904,91993,2,2,2025-01-17 07:17:56,246,
109905,91993,6,2,2025-01-17 15:07:30,51,
109906,91993,7,2,2025-01-18 18:49:09,114,
109907,161650,1,10,2026-06-08 13:00:00,122,
109908,161650,2,10,2026-06-08 17:15:50,83,
109909,161650,3,10,2026-06-08 20:23:24,33,
109910,161650,2,9,2026-06-09 11:35:14,226,
109911,161650,6,9,2026-06-10 00:24:35,236,
109912,161650,7,9,2026-06-13 17:53:59,43,
109913,153326,1,38,2026-04-11 07:00:00,257,
109914,153326,2,38,2026-04-11 08:41:19,139,
109915,153326,3,38,2026-04-11 12:13:32,119,
109916,153326,2,40,2026-04-11 15:30:40,212,
109917,153326,6,40,2026-04-12 00:49:46,79,
109918,153326,7,40,2026-04-13 17:41:55,108,
109919,12807,1,46,2023-05-04 13:00:00,44,
109920,12807,2,46,2023-05-04 15:14:21,22,
109921,12807,3,46,2023-05-04 18:39:42,240,
109922,12807,2,19,2023-05-05 00:56:37,79,
109923,12807,6,19,2023-05-05 04:09:53,110,
109924,12807,7,19,2023-05-07 15:19:56,198,
109925,5569,1,28,2023-03-01 12:00:00,141,
109926,5569,2,28,2023-03-01 17:35:46,134,
109927,5569,3,28,2023-03-01 14:51:01,168,
109928,5569,2,27,2023-03-01 19:43:11,136,
109929,5569,6,27,2023-03-01 23:22:22,129,
109930,5569,7,27,2023-03-02 00:22:22,102,
109931,140324,1,23,2025-12-26 13:00:00,255,
109932,140324,2,23,2025-12-26 14:53:44,146,
109933,140324,3,23,2025-12-26 20:36:43,177,
109934,140324,4,23,2025-12-27 12:30:20,172,
109935,140324,5,11,2025-12-28 21:57:56,26,
109936,140324,2,11,2025-12-29 07:26:42,202,
109937,140324,6,11,2025-12-29 12:07:40,239,
109938,140324,7,11,2025-12-30 08:09:15,149,
109939,11471,1,47,2023-04-21 08:00:00,133,
109940,11471,2,47,2023-04-21 12:03:33,260,
109941,11471,3,47,2023-04-21 15:25:34,141,
109942,11471,4,47,2023-04-22 14:42:31,151,
109943,11471,5,31,2023-04-23 13:31:52,176,
109944,11471,2,31,2023-04-23 15:55:13,9,
109945,11471,6,31,2023-04-24 04:16:43,66,
109946,11471,7,31,2023-04-29 16:35:33,224,
109947,53996,1,39,2024-04-03 10:00:00,199,
109948,53996,2,39,2024-04-03 12:31:44,128,
109949,53996,3,39,2024-04-03 15:51:06,163,
109950,53996,4,39,2024-04-04 16:15:19,122,
109951,53996,5,2,2024-04-05 04:22:24,156,
109952,53996,2,2,2024-04-05 14:02:17,198,
109953,53996,6,2,2024-04-05 21:02:44,100,
109954,53996,7,2,2024-04-07 11:01:25,232,
109955,3302,1,26,2023-02-08 11:00:00,181,
109956,3302,2,26,2023-02-08 13:36:50,243,
109957,3302,3,26,2023-02-08 14:21:01,37,
109958,3302,2,27,2023-02-08 17:27:13,131,
109959,3302,6,27,2023-02-09 05:02:01,159,
109960,3302,7,27,2023-02-15 23:23:37,152,
109961,16593,1,45,2023-06-05 13:00:00,24,
109962,16593,2,45,2023-06-05 15:23:26,172,
109963,16593,3,45,2023-06-05 17:20:40,195,
109964,16593,2,10,2023-06-05 22:49:49,112,
109965,16593,6,10,2023-06-06 09:29:42,232,
109966,16593,7,10,2023-06-07 17:21:23,169,
109967,126007,1,42,2025-09-28 10:00:00,72,
109968,126007,2,42,2025-09-28 14:48:51,218,
109969,126007,3,42,2025-09-28 18:20:09,200,
109970,126007,2,8,2025-09-28 21:51:27,129,
109971,126007,6,8,2025-09-29 09:34:27,14,
109972,126007,9,8,2025-09-30 16:41:12,222,1
109973,61236,1,48,2024-05-31 13:00:00,65,
109974,61236,2,48,2024-05-31 16:06:45,224,
109975,61236,3,48,2024-05-31 19:41:49,247,
109976,61236,4,48,2024-06-01 07:04:04,171,
109977,61236,5,4,2024-06-02 11:01:28,232,
109978,61236,2,4,2024-06-02 13:20:46,209,
109979,61236,6,4,2024-06-03 02:18:19,242,
109980,61236,8,4,2024-06-03 05:47:03,63,3
109981,61236,9,4,2024-06-03 05:23:59,120,6
109982,61236,7,4,2024-06-06 01:28:55,132,
109983,66522,1,37,2024-07-08 15:00:00,223,
109984,66522,2,37,2024-07-08 17:20:33,193,
109985,66522,3,37,2024-07-08 21:36:25,8,
109986,66522,2,36,2024-07-09 05:25:39,243,
109987,66522,6,36,2024-07-09 15:19:13,104,
109988,66522,7,36,2024-07-16 17:34:08,253,
109989,130094,1,25,2025-10-24 14:00:00,100,
109990,130094,2,25,2025-10-24 18:54:09,22,
109991,130094,3,25,2025-10-24 20:21:05,228,
109992,130094,2,26,2025-10-25 02:38:54,191,
109993,130094,6,26,2025-10-25 13:05:39,21,
109994,130094,7,26,2025-10-26 16:38:02,118,
109995,9038,1,13,2023-03-31 10:00:00,106,
109996,9038,2,13,2023-03-31 14:33:26,96,
109997,9038,3,13,2023-03-31 15:23:36,258,
109998,9038,2,9,2023-04-01 00:42:59,258,
109999,9038,6,9,2023-04-01 13:11:32,32,
110000,9038,7,9,2023-04-01 18:27:42,218,
110001,164845,1,47,2026-06-26 16:00:00,216,
110002,164845,2,47,2026-06-26 18:46:36,62,
110003,164845,3,47,2026-06-26 23:28:19,13,
110004,76555,1,37,2024-09-23 15:00:00,246,
110005,76555,2,37,2024-09-23 17:18:25,46,
110006,76555,3,37,2024-09-23 23:48:12,130,
110007,76555,4,37,2024-09-25 05:39:47,187,
110008,76555,5,12,2024-09-25 17:03:01,19,
110009,76555,2,12,2024-09-26 00:32:24,164,
110010,76555,6,12,2024-09-26 11:17:12,52,
110011,76555,7,12,2024-09-29 03:03:47,53,
110012,92033,1,31,2025-01-17 09:00:00,87,
110013,92033,2,31,2025-01-17 12:00:20,55,
110014,92033,3,31,2025-01-17 13:26:11,212,
110015,92033,2,32,2025-01-17 21:42:11,249,
110016,92033,6,32,2025-01-18 07:51:15,130,
110017,92033,7,32,2025-01-19 21:01:22,15,
110018,14234,1,47,2023-05-16 08:00:00,168,
110019,14234,2,47,2023-05-16 12:51:09,39,
110020,14234,3,47,2023-05-16 14:51:29,25,
110021,14234,2,20,2023-05-16 18:26:33,195,
110022,14234,6,20,2023-05-17 03:30:04,197,
110023,14234,7,20,2023-05-18 08:13:25,86,
110024,109345,1,42,2025-06-03 11:00:00,218,
110025,109345,2,42,2025-06-03 16:32:25,237,
110026,109345,3,42,2025-06-03 15:51:33,225,
110027,109345,2,4,2025-06-04 01:00:34,3,
110028,109345,6,4,2025-06-04 07:08:38,113,
110029,109345,7,4,2025-06-04 08:08:38,243,
110030,47902,1,36,2024-02-13 14:00:00,120,
110031,47902,2,36,2024-02-13 17:36:13,9,
110032,47902,3,36,2024-02-13 21:09:56,4,
110033,47902,2,37,2024-02-14 06:20:53,173,
110034,47902,6,37,2024-02-14 14:44:58,92,
110035,47902,7,37,2024-02-15 13:57:52,205,
110036,159026,1,29,2026-05-21 14:00:00,63,
110037,159026,2,29,2026-05-21 19:04:20,250,
110038,159026,3,29,2026-05-21 22:26:23,185,
110039,159026,2,50,2026-05-22 00:34:05,232,
110040,159026,6,50,2026-05-22 09:14:04,259,
110041,159026,8,50,2026-05-22 13:37:20,6,2
110042,159026,9,50,2026-05-22 10:59:27,39,8
110043,159026,7,50,2026-05-22 10:14:04,119,
110044,122963,1,44,2025-09-06 14:00:00,3,
110045,122963,2,44,2025-09-06 15:42:19,154,
110046,122963,3,44,2025-09-06 22:01:03,219,
110047,122963,2,11,2025-09-07 06:31:36,85,
110048,122963,6,11,2025-09-07 13:15:18,62,
110049,122963,7,11,2025-09-10 19:15:47,25,
110050,24704,1,48,2023-08-08 16:00:00,51,
110051,24704,2,48,2023-08-08 18:48:53,80,
110052,24704,3,48,2023-08-08 20:08:25,16,
110053,24704,2,28,2023-08-08 23:02:31,18,
110054,24704,6,28,2023-08-09 07:44:49,143,
110055,24704,7,28,2023-08-15 02:11:54,26,
110056,65692,1,14,2024-07-02 07:00:00,15,
110057,65692,2,14,2024-07-02 10:51:58,129,
110058,65692,3,14,2024-07-02 14:52:07,38,
110059,65692,4,14,2024-07-03 02:04:50,89,
110060,65692,5,38,2024-07-03 21:20:47,9,
110061,65692,2,38,2024-07-04 04:45:53,138,
110062,65692,6,38,2024-07-04 14:22:00,23,
110063,65692,7,38,2024-07-08 01:32:32,211,
110064,120066,1,13,2025-08-15 10:00:00,51,
110065,120066,2,13,2025-08-15 15:04:38,75,
110066,120066,3,13,2025-08-15 18:22:20,196,
110067,120066,2,16,2025-08-16 04:17:26,33,
110068,120066,6,16,2025-08-16 13:02:51,118,
110069,120066,7,16,2025-08-19 03:44:23,168,
110070,95784,1,25,2025-02-20 16:00:00,213,
110071,95784,2,25,2025-02-20 21:51:47,22,
110072,95784,3,25,2025-02-21 00:41:02,106,
110073,95784,2,48,2025-02-21 05:20:31,105,
110074,95784,6,48,2025-02-21 13:59:54,115,
110075,95784,7,48,2025-02-23 07:01:58,117,
110076,102296,1,17,2025-04-10 07:00:00,83,
110077,102296,2,17,2025-04-10 11:53:25,72,
110078,102296,3,17,2025-04-10 11:48:42,122,
110079,102296,2,21,2025-04-10 14:38:51,61,
110080,102296,6,21,2025-04-11 00:19:52,103,
110081,102296,7,21,2025-04-13 20:53:24,182,
110082,129309,1,26,2025-10-20 12:00:00,80,
110083,129309,2,26,2025-10-20 13:42:36,142,
110084,129309,3,26,2025-10-20 18:01:15,161,
110085,129309,2,28,2025-10-20 21:58:27,155,
110086,129309,6,28,2025-10-21 06:30:09,155,
110087,129309,7,28,2025-10-31 14:55:49,230,
110088,91340,1,38,2025-01-10 15:00:00,48,
110089,91340,2,38,2025-01-10 20:04:45,132,
110090,91340,3,38,2025-01-10 19:35:50,33,
110091,91340,2,39,2025-01-11 04:33:05,24,
110092,91340,6,39,2025-01-11 13:22:22,244,
110093,91340,7,39,2025-01-13 00:17:20,61,
110094,100503,1,3,2025-03-27 10:00:00,29,
110095,100503,2,3,2025-03-27 14:14:36,196,
110096,100503,3,3,2025-03-27 18:46:25,87,
110097,100503,2,5,2025-03-28 00:01:54,158,
110098,100503,6,5,2025-03-28 09:09:54,108,
110099,100503,7,5,2025-03-31 07:17:48,9,
110100,62382,1,19,2024-06-08 07:00:00,155,
110101,62382,2,19,2024-06-08 10:18:13,56,
110102,62382,3,19,2024-06-08 10:04:34,183,
110103,62382,2,18,2024-06-08 14:45:25,45,
110104,62382,6,18,2024-06-08 19:23:30,174,
110105,62382,7,18,2024-06-10 09:42:01,245,
110106,115004,1,22,2025-07-12 15:00:00,254,
110107,115004,2,22,2025-07-12 20:40:12,172,
110108,115004,3,22,2025-07-12 23:21:49,232,
110109,115004,2,17,2025-07-13 05:40:54,159,
110110,115004,6,17,2025-07-13 08:57:19,99,
110111,115004,7,17,2025-07-17 02:54:35,187,
110112,83429,1,19,2024-11-10 10:00:00,99,
110113,83429,2,19,2024-11-10 15:20:12,20,
110114,83429,3,19,2024-11-10 17:22:24,87,
110115,83429,2,22,2024-11-11 00:07:11,207,
110116,83429,6,22,2024-11-11 13:30:26,153,
110117,83429,7,22,2024-11-13 10:05:43,149,
110118,30307,1,16,2023-09-21 07:00:00,139,
110119,30307,2,16,2023-09-21 12:20:50,249,
110120,30307,3,16,2023-09-21 12:47:11,152,
110121,30307,4,16,2023-09-21 22:57:45,132,
110122,30307,5,29,2023-09-22 17:34:09,145,
110123,30307,2,29,2023-09-22 23:18:17,209,
110124,30307,6,29,2023-09-23 06:12:51,88,
110125,30307,7,29,2023-09-27 04:47:20,117,
110126,105640,1,13,2025-05-07 16:00:00,99,
110127,105640,2,13,2025-05-07 21:43:22,175,
110128,105640,3,13,2025-05-07 19:59:13,260,
110129,105640,4,13,2025-05-08 23:21:03,16,
110130,105640,5,30,2025-05-10 02:14:43,191,
110131,105640,2,30,2025-05-10 07:56:29,240,
110132,105640,6,30,2025-05-10 17:07:30,236,
110133,105640,7,30,2025-05-10 18:07:30,146,
110134,5413,1,44,2023-02-28 12:00:00,14,
110135,5413,2,44,2023-02-28 17:22:14,206,
110136,5413,3,44,2023-02-28 18:21:36,12,
110137,5413,4,44,2023-03-01 16:43:21,44,
110138,5413,5,46,2023-03-02 13:20:21,250,
110139,5413,2,46,2023-03-02 17:35:24,165,
110140,5413,6,46,2023-03-03 01:16:41,158,
110141,5413,7,46,2023-03-05 21:47:28,108,
110142,138052,1,17,2025-12-10 08:00:00,123,
110143,138052,2,17,2025-12-10 11:29:08,258,
110144,138052,3,17,2025-12-10 14:07:59,36,
110145,138052,4,17,2025-12-11 05:24:06,93,
110146,138052,5,15,2025-12-11 17:08:48,111,
110147,138052,2,15,2025-12-11 20:30:06,47,
110148,138052,6,15,2025-12-12 06:33:14,26,
110149,138052,7,15,2025-12-15 18:49:32,254,
110150,72201,1,15,2024-08-20 16:00:00,189,
110151,72201,2,15,2024-08-20 21:45:26,107,
110152,72201,3,15,2024-08-20 18:08:56,154,
110153,72201,4,15,2024-08-21 19:30:50,189,
110154,72201,5,49,2024-08-22 20:11:04,204,
110155,72201,2,49,2024-08-23 04:20:09,44,
110156,72201,6,49,2024-08-23 09:42:31,118,
110157,72201,7,49,2024-08-23 10:42:31,188,
110158,158744,1,11,2026-05-20 10:00:00,15,
110159,158744,2,11,2026-05-20 12:13:21,55,
110160,158744,3,11,2026-05-20 14:08:31,149,
110161,158744,4,11,2026-05-21 12:06:25,222,
110162,158744,5,38,2026-05-22 02:41:27,240,
110163,158744,2,38,2026-05-22 07:13:42,151,
110164,158744,6,38,2026-05-22 15:17:43,260,
110165,158744,7,38,2026-05-26 04:32:06,215,
110166,70021,1,19,2024-08-03 12:00:00,180,
110167,70021,2,19,2024-08-03 14:51:35,110,
110168,70021,3,19,2024-08-03 15:43:12,27,
110169,70021,2,18,2024-08-04 00:49:45,76,
