invoice_id,invoice_number,customer_id,invoice_date,due_date,net_amount_aud,gst_amount_aud,total_amount_aud,payment_date,invoice_status
3749,INV-202506-000094,94,2025-06-30,2025-08-14,2987.95,298.8,3286.75,2025-08-09,PAID
3750,INV-202507-000094,94,2025-07-31,2025-09-14,1398.66,139.87,1538.53,2025-09-07,PAID
3751,INV-202508-000094,94,2025-08-31,2025-10-15,119.99,12.0,131.99,2025-10-10,PAID
3752,INV-202509-000094,94,2025-09-30,2025-11-14,430.82,43.08,473.9,2025-11-07,PAID
3753,INV-202511-000094,94,2025-11-30,2026-01-14,827.2,82.72,909.92,2025-12-31,PAID
3754,INV-202512-000094,94,2025-12-31,2026-02-14,667.34,66.73,734.07,2026-02-26,PAID_LATE
3755,INV-202601-000094,94,2026-01-31,2026-03-17,547.49,54.75,602.24,2026-03-01,PAID
3756,INV-202602-000094,94,2026-02-28,2026-04-14,1380.67,138.07,1518.74,2026-04-04,PAID
3757,INV-202603-000094,94,2026-03-31,2026-05-15,2432.48,243.25,2675.73,2026-04-24,PAID
3758,INV-202604-000094,94,2026-04-30,2026-06-14,614.48,61.45,675.93,,OUTSTANDING
3759,INV-202605-000094,94,2026-05-31,2026-07-15,571.0,57.1,628.1,2026-08-04,PAID_LATE
3760,INV-202606-000094,94,2026-06-30,2026-08-14,430.15,43.02,473.17,2026-08-02,PAID
3761,INV-202301-000095,95,2023-01-31,2023-02-14,210.74,21.07,231.81,2023-02-05,PAID
3762,INV-202302-000095,95,2023-02-28,2023-03-14,715.7,71.57,787.27,2023-03-11,PAID
3763,INV-202303-000095,95,2023-03-31,2023-04-14,638.44,63.84,702.28,2023-04-11,PAID
3764,INV-202304-000095,95,2023-04-30,2023-05-14,140.29,14.03,154.32,2023-05-08,PAID
3765,INV-202306-000095,95,2023-06-30,2023-07-14,656.45,65.65,722.1,2023-07-06,PAID
3766,INV-202307-000095,95,2023-07-31,2023-08-14,2428.69,242.87,2671.56,2023-07-18,PAID
3767,INV-202308-000095,95,2023-08-31,2023-09-14,757.9,75.79,833.69,2023-09-06,PAID
3768,INV-202309-000095,95,2023-09-30,2023-10-14,151.78,15.18,166.96,2023-09-09,PAID
3769,INV-202310-000095,95,2023-10-31,2023-11-14,472.29,47.23,519.52,2023-11-10,PAID
3770,INV-202311-000095,95,2023-11-30,2023-12-14,779.11,77.91,857.02,2024-01-05,PAID_LATE
3771,INV-202312-000095,95,2023-12-31,2024-01-14,2735.14,273.51,3008.65,2024-01-31,PAID_LATE
3772,INV-202402-000095,95,2024-02-29,2024-03-14,819.79,81.98,901.77,2024-04-11,PAID_LATE
3773,INV-202403-000095,95,2024-03-31,2024-04-14,731.95,73.2,805.15,2024-04-01,PAID
3774,INV-202404-000095,95,2024-04-30,2024-05-14,1165.55,116.56,1282.11,2024-05-04,PAID
3775,INV-202405-000095,95,2024-05-31,2024-06-14,784.83,78.48,863.31,2024-06-13,PAID
3776,INV-202406-000095,95,2024-06-30,2024-07-14,803.56,80.36,883.92,2024-07-10,PAID
3777,INV-202407-000095,95,2024-07-31,2024-08-14,2911.12,291.11,3202.23,2024-08-07,PAID
3778,INV-202408-000095,95,2024-08-31,2024-09-14,388.03,38.8,426.83,2024-09-11,PAID
3779,INV-202409-000095,95,2024-09-30,2024-10-14,1139.66,113.97,1253.63,2024-09-29,PAID
3780,INV-202410-000095,95,2024-10-31,2024-11-14,1044.36,104.44,1148.8,2024-11-09,PAID
3781,INV-202411-000095,95,2024-11-30,2024-12-14,1022.84,102.28,1125.12,,OUTSTANDING
3782,INV-202412-000095,95,2024-12-31,2025-01-14,136.78,13.68,150.46,2025-01-10,PAID
3783,INV-202501-000095,95,2025-01-31,2025-02-14,1200.78,120.08,1320.86,2025-02-13,PAID
3784,INV-202502-000095,95,2025-02-28,2025-03-14,127.73,12.77,140.5,2025-03-11,PAID
3785,INV-202503-000095,95,2025-03-31,2025-04-14,2185.68,218.57,2404.25,2025-04-12,PAID
3786,INV-202504-000095,95,2025-04-30,2025-05-14,521.16,52.12,573.28,2025-05-06,PAID
3787,INV-202505-000095,95,2025-05-31,2025-06-14,1703.71,170.37,1874.08,2025-06-11,PAID
3788,INV-202506-000095,95,2025-06-30,2025-07-14,871.49,87.15,958.64,2025-07-13,PAID
3789,INV-202507-000095,95,2025-07-31,2025-08-14,2145.56,214.56,2360.12,2025-08-11,PAID
3790,INV-202508-000095,95,2025-08-31,2025-09-14,1775.15,177.51,1952.66,2025-10-07,PAID_LATE
3791,INV-202509-000095,95,2025-09-30,2025-10-14,1508.58,150.86,1659.44,2025-10-12,PAID
3792,INV-202510-000095,95,2025-10-31,2025-11-14,720.88,72.09,792.97,2025-11-10,PAID
3793,INV-202511-000095,95,2025-11-30,2025-12-14,2460.55,246.05,2706.6,2025-12-10,PAID
3794,INV-202512-000095,95,2025-12-31,2026-01-14,1660.02,166.0,1826.02,2026-01-04,PAID
3795,INV-202601-000095,95,2026-01-31,2026-02-14,684.61,68.46,753.07,2026-02-08,PAID
3796,INV-202602-000095,95,2026-02-28,2026-03-14,679.46,67.95,747.41,2026-03-02,PAID
3797,INV-202603-000095,95,2026-03-31,2026-04-14,2122.58,212.26,2334.84,2026-04-09,PAID
3798,INV-202604-000095,95,2026-04-30,2026-05-14,345.1,34.51,379.61,2026-04-25,PAID
3799,INV-202605-000095,95,2026-05-31,2026-06-14,371.99,37.2,409.19,2026-05-23,PAID
3800,INV-202606-000095,95,2026-06-30,2026-07-14,617.64,61.76,679.4,2026-07-08,PAID
3801,INV-202301-000096,96,2023-01-31,2023-03-02,244.61,24.46,269.07,2023-02-28,PAID
3802,INV-202302-000096,96,2023-02-28,2023-03-30,1144.06,114.41,1258.47,2023-03-26,PAID
3803,INV-202303-000096,96,2023-03-31,2023-04-30,621.46,62.15,683.61,2023-04-18,PAID
3804,INV-202304-000096,96,2023-04-30,2023-05-30,686.27,68.63,754.9,2023-05-27,PAID
3805,INV-202305-000096,96,2023-05-31,2023-06-30,1200.5,120.05,1320.55,2023-06-22,PAID
3806,INV-202306-000096,96,2023-06-30,2023-07-30,2647.26,264.73,2911.99,2023-07-23,PAID
3807,INV-202307-000096,96,2023-07-31,2023-08-30,726.94,72.69,799.63,2023-09-06,PAID_LATE
3808,INV-202308-000096,96,2023-08-31,2023-09-30,2121.24,212.12,2333.36,2023-09-29,PAID
3809,INV-202309-000096,96,2023-09-30,2023-10-30,897.17,89.72,986.89,2023-10-16,PAID
3810,INV-202310-000096,96,2023-10-31,2023-11-30,678.28,67.83,746.11,2023-11-14,PAID
3811,INV-202311-000096,96,2023-11-30,2023-12-30,317.92,31.79,349.71,,OUTSTANDING
3812,INV-202312-000096,96,2023-12-31,2024-01-30,1118.21,111.82,1230.03,2024-02-29,PAID_LATE
3813,INV-202401-000096,96,2024-01-31,2024-03-01,141.46,14.15,155.61,2024-02-28,PAID
3814,INV-202402-000096,96,2024-02-29,2024-03-30,2407.53,240.75,2648.28,2024-03-21,PAID
3815,INV-202403-000096,96,2024-03-31,2024-04-30,1621.37,162.14,1783.51,2024-04-29,PAID
3816,INV-202404-000096,96,2024-04-30,2024-05-30,1959.56,195.96,2155.52,2024-06-17,PAID_LATE
3817,INV-202405-000096,96,2024-05-31,2024-06-30,1651.4,165.14,1816.54,2024-06-15,PAID
3818,INV-202406-000096,96,2024-06-30,2024-07-30,4375.55,437.56,4813.11,2024-07-16,PAID
3819,INV-202407-000096,96,2024-07-31,2024-08-30,1010.47,101.05,1111.52,,OUTSTANDING
3820,INV-202408-000096,96,2024-08-31,2024-09-30,681.54,68.15,749.69,2024-09-23,PAID
3821,INV-202409-000096,96,2024-09-30,2024-10-30,4127.91,412.79,4540.7,2024-10-23,PAID
3822,INV-202410-000096,96,2024-10-31,2024-11-30,1158.26,115.83,1274.09,2024-12-09,PAID_LATE
3823,INV-202411-000096,96,2024-11-30,2024-12-30,1904.7,190.47,2095.17,2024-12-30,PAID
3824,INV-202412-000096,96,2024-12-31,2025-01-30,2335.15,233.52,2568.67,2025-01-18,PAID
3825,INV-202501-000096,96,2025-01-31,2025-03-02,281.59,28.16,309.75,2025-03-01,PAID
3826,INV-202502-000096,96,2025-02-28,2025-03-30,1074.31,107.43,1181.74,2025-04-14,PAID_LATE
3827,INV-202503-000096,96,2025-03-31,2025-04-30,1971.67,197.17,2168.84,2025-04-25,PAID
3828,INV-202504-000096,96,2025-04-30,2025-05-30,953.53,95.35,1048.88,2025-05-17,PAID
3829,INV-202505-000096,96,2025-05-31,2025-06-30,1301.71,130.17,1431.88,2025-06-25,PAID
3830,INV-202506-000096,96,2025-06-30,2025-07-30,1524.51,152.45,1676.96,2025-07-30,PAID
3831,INV-202507-000096,96,2025-07-31,2025-08-30,3358.98,335.9,3694.88,2025-08-23,PAID
3832,INV-202508-000096,96,2025-08-31,2025-09-30,2196.79,219.68,2416.47,2025-09-22,PAID
3833,INV-202509-000096,96,2025-09-30,2025-10-30,1437.56,143.76,1581.32,2025-10-20,PAID
3834,INV-202510-000096,96,2025-10-31,2025-11-30,2198.75,219.88,2418.63,2025-11-21,PAID
3835,INV-202511-000096,96,2025-11-30,2025-12-30,934.44,93.44,1027.88,2025-12-05,PAID
3836,INV-202512-000096,96,2025-12-31,2026-01-30,3227.95,322.8,3550.75,2026-01-17,PAID
3837,INV-202601-000096,96,2026-01-31,2026-03-02,856.17,85.62,941.79,2026-02-25,PAID
3838,INV-202602-000096,96,2026-02-28,2026-03-30,1013.44,101.34,1114.78,2026-03-20,PAID
3839,INV-202603-000096,96,2026-03-31,2026-04-30,1175.62,117.56,1293.18,2026-04-24,PAID
3840,INV-202604-000096,96,2026-04-30,2026-05-30,2285.77,228.58,2514.35,2026-05-26,PAID
3841,INV-202605-000096,96,2026-05-31,2026-06-30,4801.99,480.2,5282.19,2026-08-21,PAID_LATE
3842,INV-202606-000096,96,2026-06-30,2026-07-30,1913.4,191.34,2104.74,2026-07-30,PAID
3843,INV-202301-000097,97,2023-01-31,2023-03-02,4279.23,427.92,4707.15,2023-02-26,PAID
3844,INV-202302-000097,97,2023-02-28,2023-03-30,3813.86,381.39,4195.25,,OUTSTANDING
3845,INV-202303-000097,97,2023-03-31,2023-04-30,5454.53,545.45,5999.98,2023-04-25,PAID
3846,INV-202304-000097,97,2023-04-30,2023-05-30,5381.43,538.14,5919.57,2023-05-12,PAID
3847,INV-202305-000097,97,2023-05-31,2023-06-30,3051.67,305.17,3356.84,2023-06-30,PAID
3848,INV-202306-000097,97,2023-06-30,2023-07-30,7576.64,757.66,8334.3,2023-08-05,PAID_LATE
3849,INV-202307-000097,97,2023-07-31,2023-08-30,4189.24,418.92,4608.16,2023-09-07,PAID_LATE
3850,INV-202308-000097,97,2023-08-31,2023-09-30,5779.07,577.91,6356.98,2023-09-24,PAID
3851,INV-202309-000097,97,2023-09-30,2023-10-30,4745.25,474.53,5219.78,2023-10-12,PAID
3852,INV-202310-000097,97,2023-10-31,2023-11-30,5068.48,506.85,5575.33,2023-11-19,PAID
3853,INV-202311-000097,97,2023-11-30,2023-12-30,5396.45,539.65,5936.1,2023-12-23,PAID
3854,INV-202312-000097,97,2023-12-31,2024-01-30,3485.52,348.55,3834.07,2024-01-14,PAID
3855,INV-202401-000097,97,2024-01-31,2024-03-01,3068.05,306.81,3374.86,2024-02-27,PAID
3856,INV-202402-000097,97,2024-02-29,2024-03-30,4898.42,489.84,5388.26,2024-03-14,PAID
3857,INV-202403-000097,97,2024-03-31,2024-04-30,3451.27,345.13,3796.4,2024-04-28,PAID
3858,INV-202404-000097,97,2024-04-30,2024-05-30,5697.18,569.72,6266.9,2024-05-28,PAID
3859,INV-202405-000097,97,2024-05-31,2024-06-30,6310.97,631.1,6942.07,2024-06-24,PAID
3860,INV-202406-000097,97,2024-06-30,2024-07-30,5160.78,516.08,5676.86,2024-07-20,PAID
3861,INV-202407-000097,97,2024-07-31,2024-08-30,4302.52,430.25,4732.77,2024-08-15,PAID
3862,INV-202408-000097,97,2024-08-31,2024-09-30,6676.14,667.61,7343.75,2024-09-25,PAID
3863,INV-202409-000097,97,2024-09-30,2024-10-30,2396.6,239.66,2636.26,2024-11-04,PAID_LATE
3864,INV-202410-000097,97,2024-10-31,2024-11-30,7917.38,791.74,8709.12,2024-11-21,PAID
3865,INV-202411-000097,97,2024-11-30,2024-12-30,7282.06,728.21,8010.27,2024-12-25,PAID
3866,INV-202412-000097,97,2024-12-31,2025-01-30,3845.09,384.51,4229.6,2025-01-19,PAID
3867,INV-202501-000097,97,2025-01-31,2025-03-02,4554.25,455.43,5009.68,2025-03-12,PAID_LATE
3868,INV-202502-000097,97,2025-02-28,2025-03-30,3576.14,357.61,3933.75,2025-03-20,PAID
3869,INV-202503-000097,97,2025-03-31,2025-04-30,5244.91,524.49,5769.4,2025-04-22,PAID
3870,INV-202504-000097,97,2025-04-30,2025-05-30,5438.66,543.87,5982.53,2025-05-24,PAID
3871,INV-202505-000097,97,2025-05-31,2025-06-30,4398.38,439.84,4838.22,2025-06-24,PAID
3872,INV-202506-000097,97,2025-06-30,2025-07-30,6489.47,648.95,7138.42,2025-07-24,PAID
3873,INV-202507-000097,97,2025-07-31,2025-08-30,5492.64,549.26,6041.9,2025-08-28,PAID
3874,INV-202508-000097,97,2025-08-31,2025-09-30,6535.46,653.55,7189.01,2025-09-25,PAID
3875,INV-202509-000097,97,2025-09-30,2025-10-30,9291.37,929.14,10220.51,2025-10-21,PAID
3876,INV-202510-000097,97,2025-10-31,2025-11-30,3754.5,375.45,4129.95,2025-12-24,PAID_LATE
3877,INV-202511-000097,97,2025-11-30,2025-12-30,5292.06,529.21,5821.27,2025-12-26,PAID
3878,INV-202512-000097,97,2025-12-31,2026-01-30,6053.9,605.39,6659.29,2026-02-01,PAID_LATE
3879,INV-202601-000097,97,2026-01-31,2026-03-02,3417.5,341.75,3759.25,2026-03-06,PAID_LATE
3880,INV-202602-000097,97,2026-02-28,2026-03-30,3146.83,314.68,3461.51,2026-03-28,PAID
3881,INV-202603-000097,97,2026-03-31,2026-04-30,8146.06,814.61,8960.67,2026-04-21,PAID
3882,INV-202604-000097,97,2026-04-30,2026-05-30,6488.94,648.89,7137.83,2026-05-20,PAID
3883,INV-202605-000097,97,2026-05-31,2026-06-30,7144.4,714.44,7858.84,2026-06-28,PAID
3884,INV-202606-000097,97,2026-06-30,2026-07-30,10124.85,1012.49,11137.34,2026-07-24,PAID
3885,INV-202301-000098,98,2023-01-31,2023-03-02,887.09,88.71,975.8,2023-02-20,PAID
3886,INV-202302-000098,98,2023-02-28,2023-03-30,1752.52,175.25,1927.77,2023-03-26,PAID
3887,INV-202303-000098,98,2023-03-31,2023-04-30,2794.85,279.49,3074.34,2023-04-07,PAID
3888,INV-202304-000098,98,2023-04-30,2023-05-30,2761.11,276.11,3037.22,2023-05-18,PAID
3889,INV-202305-000098,98,2023-05-31,2023-06-30,2303.65,230.37,2534.02,2023-06-24,PAID
3890,INV-202306-000098,98,2023-06-30,2023-07-30,1585.1,158.51,1743.61,2023-07-24,PAID
3891,INV-202307-000098,98,2023-07-31,2023-08-30,1538.82,153.88,1692.7,2023-08-26,PAID
3892,INV-202308-000098,98,2023-08-31,2023-09-30,1962.05,196.21,2158.26,2023-09-14,PAID
3893,INV-202309-000098,98,2023-09-30,2023-10-30,379.59,37.96,417.55,2023-11-28,PAID_LATE
3894,INV-202310-000098,98,2023-10-31,2023-11-30,3507.14,350.71,3857.85,2023-11-17,PAID
3895,INV-202311-000098,98,2023-11-30,2023-12-30,2089.51,208.95,2298.46,2023-12-05,PAID
3896,INV-202312-000098,98,2023-12-31,2024-01-30,1720.85,172.09,1892.94,2024-01-20,PAID
3897,INV-202401-000098,98,2024-01-31,2024-03-01,982.32,98.23,1080.55,2024-02-22,PAID
3898,INV-202402-000098,98,2024-02-29,2024-03-30,2306.39,230.64,2537.03,2024-03-29,PAID
3899,INV-202403-000098,98,2024-03-31,2024-04-30,944.1,94.41,1038.51,2024-04-16,PAID
3900,INV-202404-000098,98,2024-04-30,2024-05-30,1652.79,165.28,1818.07,2024-05-12,PAID
3901,INV-202405-000098,98,2024-05-31,2024-06-30,1181.82,118.18,1300.0,2024-07-16,PAID_LATE
3902,INV-202406-000098,98,2024-06-30,2024-07-30,1655.87,165.59,1821.46,2024-07-19,PAID
3903,INV-202407-000098,98,2024-07-31,2024-08-30,3158.68,315.87,3474.55,2024-08-21,PAID
3904,INV-202408-000098,98,2024-08-31,2024-09-30,1993.51,199.35,2192.86,2024-09-12,PAID
3905,INV-202409-000098,98,2024-09-30,2024-10-30,999.15,99.92,1099.07,2024-10-17,PAID
3906,INV-202410-000098,98,2024-10-31,2024-11-30,1577.64,157.76,1735.4,2024-11-22,PAID
3907,INV-202411-000098,98,2024-11-30,2024-12-30,5982.27,598.23,6580.5,2024-12-24,PAID
3908,INV-202412-000098,98,2024-12-31,2025-01-30,1793.37,179.34,1972.71,2025-01-24,PAID
3909,INV-202501-000098,98,2025-01-31,2025-03-02,968.76,96.88,1065.64,2025-03-16,PAID_LATE
3910,INV-202502-000098,98,2025-02-28,2025-03-30,1767.29,176.73,1944.02,2025-03-21,PAID
3911,INV-202503-000098,98,2025-03-31,2025-04-30,2297.78,229.78,2527.56,2025-05-27,PAID_LATE
3912,INV-202504-000098,98,2025-04-30,2025-05-30,1329.01,132.9,1461.91,2025-05-25,PAID
3913,INV-202505-000098,98,2025-05-31,2025-06-30,1353.2,135.32,1488.52,2025-06-26,PAID
3914,INV-202506-000098,98,2025-06-30,2025-07-30,830.95,83.1,914.05,2025-07-23,PAID
3915,INV-202507-000098,98,2025-07-31,2025-08-30,2688.18,268.82,2957.0,2025-08-21,PAID
3916,INV-202508-000098,98,2025-08-31,2025-09-30,3946.8,394.68,4341.48,2025-09-05,PAID
3917,INV-202509-000098,98,2025-09-30,2025-10-30,1968.82,196.88,2165.7,2025-10-24,PAID
3918,INV-202510-000098,98,2025-10-31,2025-11-30,1391.73,139.17,1530.9,2025-11-27,PAID
3919,INV-202511-000098,98,2025-11-30,2025-12-30,4281.55,428.16,4709.71,2025-12-28,PAID
3920,INV-202512-000098,98,2025-12-31,2026-01-30,1976.52,197.65,2174.17,2026-01-27,PAID
3921,INV-202601-000098,98,2026-01-31,2026-03-02,1561.95,156.2,1718.15,2026-02-15,PAID
3922,INV-202602-000098,98,2026-02-28,2026-03-30,3535.34,353.53,3888.87,2026-05-12,PAID_LATE
3923,INV-202603-000098,98,2026-03-31,2026-04-30,2620.46,262.05,2882.51,2026-04-24,PAID
3924,INV-202604-000098,98,2026-04-30,2026-05-30,700.37,70.04,770.41,2026-05-17,PAID
3925,INV-202605-000098,98,2026-05-31,2026-06-30,3264.76,326.48,3591.24,2026-06-21,PAID
3926,INV-202606-000098,98,2026-06-30,2026-07-30,2141.52,214.15,2355.67,2026-07-19,PAID
3927,INV-202301-000099,99,2023-01-31,2023-03-02,1850.86,185.09,2035.95,2023-03-01,PAID
3928,INV-202302-000099,99,2023-02-28,2023-03-30,2414.83,241.48,2656.31,2023-03-20,PAID
3929,INV-202303-000099,99,2023-03-31,2023-04-30,2774.56,277.46,3052.02,2023-04-23,PAID
3930,INV-202304-000099,99,2023-04-30,2023-05-30,4103.25,410.33,4513.58,2023-05-21,PAID
3931,INV-202305-000099,99,2023-05-31,2023-06-30,7112.45,711.25,7823.7,2023-06-26,PAID
3932,INV-202306-000099,99,2023-06-30,2023-07-30,2654.01,265.4,2919.41,2023-07-28,PAID
3933,INV-202307-000099,99,2023-07-31,2023-08-30,1727.81,172.78,1900.59,2023-08-20,PAID
3934,INV-202308-000099,99,2023-08-31,2023-09-30,3503.58,350.36,3853.94,2023-09-29,PAID
3935,INV-202309-000099,99,2023-09-30,2023-10-30,1926.77,192.68,2119.45,2023-11-09,PAID_LATE
3936,INV-202310-000099,99,2023-10-31,2023-11-30,3760.56,376.06,4136.62,2023-11-27,PAID
3937,INV-202311-000099,99,2023-11-30,2023-12-30,1306.16,130.62,1436.78,2023-12-26,PAID
3938,INV-202312-000099,99,2023-12-31,2024-01-30,1833.55,183.35,2016.9,2024-01-22,PAID
3939,INV-202401-000099,99,2024-01-31,2024-03-01,3190.92,319.09,3510.01,2024-02-27,PAID
3940,INV-202402-000099,99,2024-02-29,2024-03-30,2024.47,202.45,2226.92,2024-03-28,PAID
3941,INV-202403-000099,99,2024-03-31,2024-04-30,1736.33,173.63,1909.96,2024-04-23,PAID
3942,INV-202404-000099,99,2024-04-30,2024-05-30,1386.12,138.61,1524.73,2024-05-30,PAID
3943,INV-202405-000099,99,2024-05-31,2024-06-30,536.31,53.63,589.94,2024-06-28,PAID
3944,INV-202406-000099,99,2024-06-30,2024-07-30,2770.3,277.03,3047.33,2024-07-17,PAID
3945,INV-202407-000099,99,2024-07-31,2024-08-30,1842.34,184.23,2026.57,2024-08-21,PAID
3946,INV-202408-000099,99,2024-08-31,2024-09-30,2496.23,249.62,2745.85,2024-09-20,PAID
3947,INV-202409-000099,99,2024-09-30,2024-10-30,3870.09,387.01,4257.1,2024-10-13,PAID
3948,INV-202410-000099,99,2024-10-31,2024-11-30,4507.12,450.71,4957.83,2024-11-24,PAID
3949,INV-202411-000099,99,2024-11-30,2024-12-30,3876.6,387.66,4264.26,2024-12-29,PAID
3950,INV-202412-000099,99,2024-12-31,2025-01-30,2583.76,258.38,2842.14,,OUTSTANDING
3951,INV-202501-000099,99,2025-01-31,2025-03-02,1240.56,124.06,1364.62,2025-02-23,PAID
3952,INV-202502-000099,99,2025-02-28,2025-03-30,1458.2,145.82,1604.02,2025-04-13,PAID_LATE
3953,INV-202503-000099,99,2025-03-31,2025-04-30,5077.14,507.71,5584.85,2025-04-29,PAID
3954,INV-202504-000099,99,2025-04-30,2025-05-30,2286.2,228.62,2514.82,2025-05-06,PAID
3955,INV-202505-000099,99,2025-05-31,2025-06-30,4382.78,438.28,4821.06,2025-06-21,PAID
3956,INV-202506-000099,99,2025-06-30,2025-07-30,2442.69,244.27,2686.96,2025-07-23,PAID
3957,INV-202507-000099,99,2025-07-31,2025-08-30,2530.51,253.05,2783.56,2025-08-23,PAID
3958,INV-202508-000099,99,2025-08-31,2025-09-30,1991.85,199.19,2191.04,2025-09-23,PAID
3959,INV-202509-000099,99,2025-09-30,2025-10-30,8861.52,886.15,9747.67,2025-10-24,PAID
3960,INV-202510-000099,99,2025-10-31,2025-11-30,6716.97,671.7,7388.67,,OUTSTANDING
3961,INV-202511-000099,99,2025-11-30,2025-12-30,9650.3,965.03,10615.33,2025-12-18,PAID
3962,INV-202512-000099,99,2025-12-31,2026-01-30,4971.49,497.15,5468.64,2026-03-04,PAID_LATE
3963,INV-202601-000099,99,2026-01-31,2026-03-02,2754.1,275.41,3029.51,2026-02-24,PAID
3964,INV-202602-000099,99,2026-02-28,2026-03-30,3094.55,309.45,3404.0,2026-04-03,PAID_LATE
3965,INV-202603-000099,99,2026-03-31,2026-04-30,2080.32,208.03,2288.35,2026-04-25,PAID
3966,INV-202604-000099,99,2026-04-30,2026-05-30,1795.07,179.51,1974.58,2026-05-21,PAID
3967,INV-202605-000099,99,2026-05-31,2026-06-30,2997.62,299.76,3297.38,2026-06-26,PAID
3968,INV-202606-000099,99,2026-06-30,2026-07-30,5637.54,563.75,6201.29,2026-07-26,PAID
3969,INV-202301-000100,100,2023-01-31,2023-03-02,2298.76,229.88,2528.64,2023-02-17,PAID
3970,INV-202302-000100,100,2023-02-28,2023-03-30,2807.83,280.78,3088.61,2023-03-25,PAID
3971,INV-202303-000100,100,2023-03-31,2023-04-30,2751.76,275.18,3026.94,2023-04-25,PAID
3972,INV-202304-000100,100,2023-04-30,2023-05-30,5126.31,512.63,5638.94,2023-05-20,PAID
3973,INV-202305-000100,100,2023-05-31,2023-06-30,2251.13,225.11,2476.24,2023-07-23,PAID_LATE
3974,INV-202306-000100,100,2023-06-30,2023-07-30,4706.12,470.61,5176.73,2023-06-28,PAID
3975,INV-202307-000100,100,2023-07-31,2023-08-30,3322.47,332.25,3654.72,2023-08-20,PAID
3976,INV-202308-000100,100,2023-08-31,2023-09-30,6096.24,609.62,6705.86,2023-09-26,PAID
3977,INV-202309-000100,100,2023-09-30,2023-10-30,4173.73,417.37,4591.1,2023-10-23,PAID
3978,INV-202310-000100,100,2023-10-31,2023-11-30,4609.32,460.93,5070.25,2023-11-24,PAID
3979,INV-202311-000100,100,2023-11-30,2023-12-30,7349.14,734.91,8084.05,2023-12-17,PAID
3980,INV-202312-000100,100,2023-12-31,2024-01-30,4371.75,437.18,4808.93,2024-02-04,PAID_LATE
3981,INV-202401-000100,100,2024-01-31,2024-03-01,1924.06,192.41,2116.47,2024-02-27,PAID
3982,INV-202402-000100,100,2024-02-29,2024-03-30,4115.91,411.59,4527.5,2024-03-24,PAID
3983,INV-202403-000100,100,2024-03-31,2024-04-30,3039.69,303.97,3343.66,2024-04-15,PAID
3984,INV-202404-000100,100,2024-04-30,2024-05-30,5847.63,584.76,6432.39,2024-05-25,PAID
3985,INV-202405-000100,100,2024-05-31,2024-06-30,5513.32,551.33,6064.65,2024-07-14,PAID_LATE
3986,INV-202406-000100,100,2024-06-30,2024-07-30,1602.74,160.27,1763.01,2024-07-17,PAID
3987,INV-202407-000100,100,2024-07-31,2024-08-30,5097.15,509.71,5606.86,2024-08-25,PAID
3988,INV-202408-000100,100,2024-08-31,2024-09-30,3964.8,396.48,4361.28,2024-09-17,PAID
3989,INV-202409-000100,100,2024-09-30,2024-10-30,4079.62,407.96,4487.58,2024-10-18,PAID
3990,INV-202410-000100,100,2024-10-31,2024-11-30,3435.9,343.59,3779.49,2024-11-25,PAID
3991,INV-202411-000100,100,2024-11-30,2024-12-30,5010.83,501.08,5511.91,,OUTSTANDING
3992,INV-202412-000100,100,2024-12-31,2025-01-30,3676.43,367.64,4044.07,2025-01-23,PAID
3993,INV-202501-000100,100,2025-01-31,2025-03-02,2863.9,286.39,3150.29,2025-02-16,PAID
3994,INV-202502-000100,100,2025-02-28,2025-03-30,4131.63,413.16,4544.79,2025-03-29,PAID
3995,INV-202503-000100,100,2025-03-31,2025-04-30,2723.99,272.4,2996.39,2025-04-24,PAID
3996,INV-202504-000100,100,2025-04-30,2025-05-30,7744.32,774.43,8518.75,2025-05-24,PAID
3997,INV-202505-000100,100,2025-05-31,2025-06-30,5437.71,543.77,5981.48,2025-06-14,PAID
3998,INV-202506-000100,100,2025-06-30,2025-07-30,6897.25,689.73,7586.98,2025-07-23,PAID
3999,INV-202507-000100,100,2025-07-31,2025-08-30,4472.1,447.21,4919.31,,OUTSTANDING
4000,INV-202508-000100,100,2025-08-31,2025-09-30,4153.36,415.34,4568.7,2025-10-10,PAID_LATE
4001,INV-202509-000100,100,2025-09-30,2025-10-30,5697.67,569.77,6267.44,2025-10-26,PAID
4002,INV-202510-000100,100,2025-10-31,2025-11-30,5983.71,598.37,6582.08,2025-11-26,PAID
4003,INV-202511-000100,100,2025-11-30,2025-12-30,7751.73,775.17,8526.9,2026-01-01,PAID_LATE
4004,INV-202512-000100,100,2025-12-31,2026-01-30,6099.4,609.94,6709.34,2025-12-31,PAID
4005,INV-202601-000100,100,2026-01-31,2026-03-02,4134.09,413.41,4547.5,2026-02-16,PAID
